"","TermID","Name","Frequency","PlotX","PlotY","LogSize","Value","Uniqueness","Dispensability","Representative","Eliminated","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0006614","GO:0006614"," SRP-dependent cotranslational protein targeting to membrane",0.090451693142631," null"," null",1.23044892137827,2.31082262909501,0.914995526974294,0.92839956," 45047"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030336","GO:0030336"," negative regulation of cell migration",1.52071909096048," -0.491794048003206"," -6.61236539643975",2.43136376415899,1.83261097193968,0.888869912331867,0.65908572," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:2000146","GO:2000146"," negative regulation of cell motility",1.6055175532817," null"," null",2.45484486000851,1.7970330214165,0.888909507215665,0.97050713," 30336"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0036297","GO:0036297"," interstrand cross-link repair",0.220476002035163," -6.25751176458518"," -1.06894324640799",1.60205999132796,-1.70381909490266,0.902934514252876,0.66027899," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002446","GO:0002446"," neutrophil mediated immunity",0.135677539713947," -0.733292828642715"," 2.42915361919487",1.39794000867204,1.48992498253997,0.935588152700409,0.66316901," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009617","GO:0009617"," response to bacterium",4.04206003731132," -6.07979973690855"," 3.67043743736677",2.85491302230786,1.74452419170653,0.956851481052754,0.66400361," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016241","GO:0016241"," regulation of macroautophagy",0.797105545819436," 2.8195123959608"," -6.60387375265633",2.15228834438306,1.85176248889794,0.963373716893617,0.66515457," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0040013","GO:0040013"," negative regulation of locomotion",1.78642093956696," -0.900071496545103"," -6.51011395626155",2.50105926221775,1.91130971279499,0.904275293845633,0.66538856," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0040017","GO:0040017"," positive regulation of locomotion",3.11493018259936," null"," null",2.7419390777292,1.54575542168399,0.90953772761777,0.72905339," 40013"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050901","GO:0050901"," leukocyte tethering or rolling",0.113064616428289," -1.60003260660498"," 3.49737071954349",1.32221929473392,1.99386991360801,0.87820075477675,0.66984526," null"," False","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032543","GO:0032543"," mitochondrial translation",0.30527446435638," -6.62285482259737"," -2.15529424730049",1.74036268949424,-1.56760387393159,0.929821734946388,0.67115774," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0061564","GO:0061564"," axon development",2.0747357114591," 4.36535464736096"," 4.4959405211041",2.56584781867352,1.34115409509411,0.867072253758724,0.67512371," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902850","GO:1902850"," microtubule cytoskeleton organization involved in mitosis",0.684040929391147," 6.23931798089394"," 0.705549644294258",2.08635983067475,-1.76910995927267,0.788828893856931,0.67530953," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007051","GO:0007051"," spindle organization",0.972355701283283," null"," null",2.2380461031288,-1.75629230184509,0.788481266368965,0.70546535," 1902850"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000226","GO:0000226"," microtubule cytoskeleton organization",3.02447848945672," null"," null",2.72916478969277,-1.58622690441425,0.856705803509397,0.73490238," 1902850"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001578","GO:0001578"," microtubule bundle formation",0.644468313641246," 5.54942301681233"," 1.96221123839371",2.06069784035361,-1.66445062521683,0.872004094742715,0.67653492," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000086","GO:0000086"," G2/M transition of mitotic cell cycle",0.30527446435638," 6.85837903604351"," -1.55477844425456",1.74036268949424,-1.70021173282585,0.873671419297577,0.6788092," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044839","GO:0044839"," cell cycle G2/M phase transition",0.322234156820623," null"," null",1.76342799356294,-1.69119693651135,0.878761038473867,0.7938309," 86"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044772","GO:0044772"," mitotic cell cycle phase transition",0.938436316354797," null"," null",2.22271647114758,-1.62649354221524,0.860988634727522,0.87949729," 86"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000082","GO:0000082"," G1/S transition of mitotic cell cycle",0.474871388998813," null"," null",1.92941892571429,-1.48043317382635,0.868924205404291,0.91353788," 86"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0001525","GO:0001525"," angiogenesis",1.78076770874555," 2.57315064037386"," 6.48888623046524",2.4996870826184,1.58364882940123,0.947343695135039,0.68517514," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006310","GO:0006310"," DNA recombination",1.26632370399683," -6.18296399901339"," -2.09031690574689",2.35218251811136,-1.82538233896463,0.92666527542951,0.69225594," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006281","GO:0006281"," DNA repair",2.69093787099327," null"," null",2.67851837904011,-1.71125255079123,0.879108346495514,0.77233986," 6310"," True","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032103","GO:0032103"," positive regulation of response to external stimulus",2.32347786760133," -2.55122692079096"," -5.30161564246183",2.61489721603313,1.43416360144353,0.925396175538967,0.69258918," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044784","GO:0044784"," metaphase/anaphase transition of cell cycle",0.0395726157499011," 6.10735194197005"," -2.42323277972833",0.903089986991944,-1.89284688436946,0.764229767381981,0.69965248," null"," False","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
