"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0007059","GO:0007059","GO:0007059","chromosome segregation",224,-0.656095506578107,-2.13994552383298,1e-10,2.22458333333333e-08,1.85e-08,2106,"tags=43%, list=18%, signal=36%","ENSG00000119906/ENSG00000175305/ENSG00000058804/ENSG00000182628/ENSG00000079616/ENSG00000144535/ENSG00000131462/ENSG00000070950/ENSG00000177302/ENSG00000152253/ENSG00000213024/ENSG00000133302/ENSG00000089053/ENSG00000187790/ENSG00000116213/ENSG00000175334/ENSG00000112941/ENSG00000163104/ENSG00000179051/ENSG00000020922/ENSG00000178966/ENSG00000072864/ENSG00000149311/ENSG00000154473/ENSG00000083535/ENSG00000053900/ENSG00000178295/ENSG00000237649/ENSG00000163029/ENSG00000160602/ENSG00000162039/ENSG00000196074/ENSG00000212916/ENSG00000143228/ENSG00000198765/ENSG00000141255/ENSG00000154920/ENSG00000136492/ENSG00000075188/ENSG00000181085/ENSG00000146670/ENSG00000138411/ENSG00000164109/ENSG00000120498/ENSG00000114346/ENSG00000010292/ENSG00000040275/ENSG00000161800/ENSG00000128789/ENSG00000124688/ENSG00000136824/ENSG00000149503/ENSG00000198901/ENSG00000112029/ENSG00000013573/ENSG00000136982/ENSG00000166451/ENSG00000129810/ENSG00000121152/ENSG00000178999/ENSG00000118193/ENSG00000143452/ENSG00000167842/ENSG00000102901/ENSG00000148773/ENSG00000159055/ENSG00000175063/ENSG00000128944/ENSG00000089685/ENSG00000146918/ENSG00000077935/ENSG00000177602/ENSG00000121621/ENSG00000131747/ENSG00000090889/ENSG00000117724/ENSG00000163611/ENSG00000100918/ENSG00000126787/ENSG00000137807/ENSG00000171320/ENSG00000109805/ENSG00000138778/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000100814/ENSG00000013810/ENSG00000134057/ENSG00000249961/ENSG00000117650/ENSG00000168802/ENSG00000134690/ENSG00000066923/ENSG00000080986/ENSG00000123219","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0022412","GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",194,-0.616951015469431,-1.99191541382747,1e-10,2.22458333333333e-08,1.85e-08,1524,"tags=39%, list=13%, signal=35%","ENSG00000275793/ENSG00000145491/ENSG00000105948/ENSG00000132436/ENSG00000274529/ENSG00000087903/ENSG00000221829/ENSG00000149311/ENSG00000255346/ENSG00000131914/ENSG00000168556/ENSG00000047188/ENSG00000110492/ENSG00000001626/ENSG00000182749/ENSG00000164104/ENSG00000140463/ENSG00000133105/ENSG00000160401/ENSG00000166086/ENSG00000158169/ENSG00000125863/ENSG00000163661/ENSG00000118690/ENSG00000144061/ENSG00000162039/ENSG00000196074/ENSG00000136811/ENSG00000198765/ENSG00000177707/ENSG00000136492/ENSG00000163806/ENSG00000272514/ENSG00000162782/ENSG00000095002/ENSG00000101104/ENSG00000177138/ENSG00000141577/ENSG00000256453/ENSG00000095627/ENSG00000181378/ENSG00000104044/ENSG00000144451/ENSG00000134874/ENSG00000120498/ENSG00000174948/ENSG00000173769/ENSG00000137819/ENSG00000164113/ENSG00000173809/ENSG00000112029/ENSG00000161594/ENSG00000112981/ENSG00000133101/ENSG00000143452/ENSG00000077800/ENSG00000170820/ENSG00000188372/ENSG00000087586/ENSG00000121621/ENSG00000131747/ENSG00000137090/ENSG00000122641/ENSG00000112530/ENSG00000100918/ENSG00000112742/ENSG00000160188/ENSG00000166851/ENSG00000134057/ENSG00000157456/ENSG00000101489/ENSG00000160207/ENSG00000100078/ENSG00000152670/ENSG00000141384/ENSG00000017427","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030031","GO:0030031","GO:0030031","cell projection assembly",441,-0.527292039802476,-1.76773794352482,1e-10,2.22458333333333e-08,1.85e-08,1686,"tags=32%, list=15%, signal=28%","ENSG00000119333/ENSG00000179941/ENSG00000151422/ENSG00000126878/ENSG00000196230/ENSG00000179051/ENSG00000135931/ENSG00000084731/ENSG00000078668/ENSG00000075945/ENSG00000105948/ENSG00000074054/ENSG00000187535/ENSG00000087903/ENSG00000143951/ENSG00000072864/ENSG00000110880/ENSG00000131437/ENSG00000103540/ENSG00000168385/ENSG00000173588/ENSG00000155530/ENSG00000130638/ENSG00000164066/ENSG00000123607/ENSG00000205084/ENSG00000138286/ENSG00000083535/ENSG00000101222/ENSG00000160226/ENSG00000101350/ENSG00000188229/ENSG00000137601/ENSG00000213397/ENSG00000180376/ENSG00000169126/ENSG00000122507/ENSG00000135541/ENSG00000140463/ENSG00000166596/ENSG00000111837/ENSG00000011143/ENSG00000160401/ENSG00000147874/ENSG00000145934/ENSG00000104237/ENSG00000125863/ENSG00000138002/ENSG00000135315/ENSG00000117155/ENSG00000138175/ENSG00000118690/ENSG00000122735/ENSG00000177042/ENSG00000099204/ENSG00000284862/ENSG00000138686/ENSG00000144061/ENSG00000086300/ENSG00000214367/ENSG00000117245/ENSG00000163913/ENSG00000136811/ENSG00000105479/ENSG00000126870/ENSG00000213123/ENSG00000119636/ENSG00000163093/ENSG00000151849/ENSG00000119650/ENSG00000188343/ENSG00000173226/ENSG00000100360/ENSG00000198003/ENSG00000204104/ENSG00000155761/ENSG00000272514/ENSG00000181085/ENSG00000118965/ENSG00000198331/ENSG00000165115/ENSG00000113966/ENSG00000139323/ENSG00000187726/ENSG00000032742/ENSG00000141577/ENSG00000162643/ENSG00000132376/ENSG00000114446/ENSG00000131351/ENSG00000187049/ENSG00000161996/ENSG00000264364/ENSG00000181378/ENSG00000122417/ENSG00000137821/ENSG00000144451/ENSG00000159079/ENSG00000119661/ENSG00000134874/ENSG00000079974/ENSG00000197603/ENSG00000165506/ENSG00000039139/ENSG00000150625/ENSG00000156042/ENSG00000170989/ENSG00000103494/ENSG00000154310/ENSG00000108641/ENSG00000128581/ENSG00000141519/ENSG00000154099/ENSG00000110318/ENSG00000103995/ENSG00000141013/ENSG00000112981/ENSG00000100490/ENSG00000080572/ENSG00000119547/ENSG00000164675/ENSG00000011426/ENSG00000244607/ENSG00000256061/ENSG00000152240/ENSG00000170312/ENSG00000172426/ENSG00000167858/ENSG00000160188/ENSG00000166851/ENSG00000165533/ENSG00000100078/ENSG00000117650/ENSG00000009694/ENSG00000142731/ENSG00000152763/ENSG00000142609/ENSG00000138587/ENSG00000239474","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044770","GO:0044770","GO:0044770","cell cycle phase transition",451,-0.523658668226092,-1.75896161038885,1e-10,2.22458333333333e-08,1.85e-08,2904,"tags=44%, list=25%, signal=34%","ENSG00000101367/ENSG00000007168/ENSG00000020426/ENSG00000169016/ENSG00000101224/ENSG00000277791/ENSG00000183856/ENSG00000175203/ENSG00000165916/ENSG00000130724/ENSG00000134480/ENSG00000112242/ENSG00000135249/ENSG00000164754/ENSG00000154611/ENSG00000167797/ENSG00000149930/ENSG00000128908/ENSG00000155666/ENSG00000093009/ENSG00000164695/ENSG00000004897/ENSG00000105325/ENSG00000205629/ENSG00000008018/ENSG00000145604/ENSG00000141510/ENSG00000108671/ENSG00000135913/ENSG00000108094/ENSG00000222028/ENSG00000176907/ENSG00000047410/ENSG00000181163/ENSG00000115350/ENSG00000100902/ENSG00000198176/ENSG00000108344/ENSG00000108465/ENSG00000175216/ENSG00000109917/ENSG00000101004/ENSG00000153107/ENSG00000161057/ENSG00000110200/ENSG00000182325/ENSG00000106477/ENSG00000198791/ENSG00000101412/ENSG00000088986/ENSG00000086827/ENSG00000126067/ENSG00000175305/ENSG00000154767/ENSG00000176208/ENSG00000175166/ENSG00000148019/ENSG00000100519/ENSG00000005249/ENSG00000140534/ENSG00000041357/ENSG00000131462/ENSG00000166508/ENSG00000171848/ENSG00000176890/ENSG00000111907/ENSG00000100567/ENSG00000126001/ENSG00000181817/ENSG00000089053/ENSG00000183765/ENSG00000126457/ENSG00000058668/ENSG00000087206/ENSG00000198783/ENSG00000136930/ENSG00000138083/ENSG00000109132/ENSG00000196230/ENSG00000143106/ENSG00000070808/ENSG00000179051/ENSG00000099341/ENSG00000020922/ENSG00000168411/ENSG00000106462/ENSG00000103035/ENSG00000106399/ENSG00000006634/ENSG00000074054/ENSG00000132383/ENSG00000072864/ENSG00000135679/ENSG00000185627/ENSG00000132780/ENSG00000103540/ENSG00000115233/ENSG00000100823/ENSG00000176248/ENSG00000087191/ENSG00000149311/ENSG00000228716/ENSG00000154473/ENSG00000013275/ENSG00000131467/ENSG00000065328/ENSG00000151247/ENSG00000108106/ENSG00000121774/ENSG00000135336/ENSG00000127564/ENSG00000053900/ENSG00000178295/ENSG00000173692/ENSG00000188229/ENSG00000213397/ENSG00000172273/ENSG00000147874/ENSG00000146143/ENSG00000135083/ENSG00000101868/ENSG00000092853/ENSG00000097046/ENSG00000117266/ENSG00000285816/ENSG00000163781/ENSG00000214367/ENSG00000112118/ENSG00000136811/ENSG00000100297/ENSG00000151849/ENSG00000115942/ENSG00000163806/ENSG00000112312/ENSG00000181085/ENSG00000204086/ENSG00000117748/ENSG00000146648/ENSG00000075218/ENSG00000146670/ENSG00000141577/ENSG00000138411/ENSG00000131351/ENSG00000164109/ENSG00000104738/ENSG00000173207/ENSG00000076003/ENSG00000159147/ENSG00000132646/ENSG00000040275/ENSG00000198835/ENSG00000128789/ENSG00000124688/ENSG00000173769/ENSG00000168309/ENSG00000112029/ENSG00000166483/ENSG00000103995/ENSG00000073111/ENSG00000129173/ENSG00000140015/ENSG00000072571/ENSG00000165304/ENSG00000178999/ENSG00000147082/ENSG00000118193/ENSG00000133101/ENSG00000129355/ENSG00000136122/ENSG00000175063/ENSG00000165891/ENSG00000120539/ENSG00000105219/ENSG00000088325/ENSG00000011426/ENSG00000164815/ENSG00000087586/ENSG00000122641/ENSG00000152240/ENSG00000117724/ENSG00000126787/ENSG00000170312/ENSG00000138778/ENSG00000169679/ENSG00000143476/ENSG00000112742/ENSG00000145386/ENSG00000166851/ENSG00000013810/ENSG00000134057/ENSG00000100479/ENSG00000157456/ENSG00000162063/ENSG00000117650/ENSG00000138395/ENSG00000161692/ENSG00000142731/ENSG00000080986/ENSG00000111206/ENSG00000136235","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044772","GO:0044772","GO:0044772","mitotic cell cycle phase transition",420,-0.534566571859158,-1.7894680642921,1e-10,2.22458333333333e-08,1.85e-08,2904,"tags=46%, list=25%, signal=35%","ENSG00000101367/ENSG00000007168/ENSG00000020426/ENSG00000169016/ENSG00000101224/ENSG00000277791/ENSG00000183856/ENSG00000175203/ENSG00000165916/ENSG00000130724/ENSG00000134480/ENSG00000112242/ENSG00000135249/ENSG00000164754/ENSG00000154611/ENSG00000167797/ENSG00000149930/ENSG00000128908/ENSG00000155666/ENSG00000093009/ENSG00000164695/ENSG00000004897/ENSG00000105325/ENSG00000205629/ENSG00000008018/ENSG00000145604/ENSG00000141510/ENSG00000108671/ENSG00000135913/ENSG00000108094/ENSG00000222028/ENSG00000047410/ENSG00000115350/ENSG00000100902/ENSG00000198176/ENSG00000108344/ENSG00000108465/ENSG00000175216/ENSG00000109917/ENSG00000101004/ENSG00000153107/ENSG00000161057/ENSG00000110200/ENSG00000182325/ENSG00000106477/ENSG00000198791/ENSG00000101412/ENSG00000088986/ENSG00000086827/ENSG00000126067/ENSG00000175305/ENSG00000154767/ENSG00000175166/ENSG00000148019/ENSG00000100519/ENSG00000005249/ENSG00000140534/ENSG00000041357/ENSG00000131462/ENSG00000166508/ENSG00000171848/ENSG00000176890/ENSG00000111907/ENSG00000100567/ENSG00000126001/ENSG00000181817/ENSG00000089053/ENSG00000183765/ENSG00000126457/ENSG00000198783/ENSG00000136930/ENSG00000109132/ENSG00000196230/ENSG00000143106/ENSG00000070808/ENSG00000179051/ENSG00000099341/ENSG00000020922/ENSG00000168411/ENSG00000106462/ENSG00000103035/ENSG00000106399/ENSG00000006634/ENSG00000074054/ENSG00000132383/ENSG00000072864/ENSG00000135679/ENSG00000185627/ENSG00000132780/ENSG00000103540/ENSG00000115233/ENSG00000100823/ENSG00000176248/ENSG00000087191/ENSG00000149311/ENSG00000228716/ENSG00000154473/ENSG00000013275/ENSG00000131467/ENSG00000065328/ENSG00000151247/ENSG00000108106/ENSG00000121774/ENSG00000135336/ENSG00000127564/ENSG00000053900/ENSG00000178295/ENSG00000173692/ENSG00000188229/ENSG00000213397/ENSG00000172273/ENSG00000147874/ENSG00000146143/ENSG00000135083/ENSG00000101868/ENSG00000092853/ENSG00000097046/ENSG00000117266/ENSG00000285816/ENSG00000163781/ENSG00000214367/ENSG00000112118/ENSG00000136811/ENSG00000100297/ENSG00000151849/ENSG00000115942/ENSG00000163806/ENSG00000112312/ENSG00000204086/ENSG00000117748/ENSG00000146648/ENSG00000075218/ENSG00000146670/ENSG00000141577/ENSG00000138411/ENSG00000131351/ENSG00000164109/ENSG00000104738/ENSG00000173207/ENSG00000076003/ENSG00000159147/ENSG00000132646/ENSG00000040275/ENSG00000198835/ENSG00000128789/ENSG00000124688/ENSG00000168309/ENSG00000112029/ENSG00000166483/ENSG00000103995/ENSG00000073111/ENSG00000129173/ENSG00000140015/ENSG00000072571/ENSG00000165304/ENSG00000178999/ENSG00000147082/ENSG00000118193/ENSG00000133101/ENSG00000129355/ENSG00000136122/ENSG00000175063/ENSG00000165891/ENSG00000120539/ENSG00000105219/ENSG00000088325/ENSG00000011426/ENSG00000164815/ENSG00000087586/ENSG00000122641/ENSG00000152240/ENSG00000117724/ENSG00000126787/ENSG00000170312/ENSG00000138778/ENSG00000169679/ENSG00000143476/ENSG00000112742/ENSG00000145386/ENSG00000166851/ENSG00000013810/ENSG00000134057/ENSG00000100479/ENSG00000157456/ENSG00000162063/ENSG00000117650/ENSG00000138395/ENSG00000161692/ENSG00000142731/ENSG00000080986/ENSG00000111206/ENSG00000136235","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044782","GO:0044782","GO:0044782","cilium organization",279,-0.666479443330888,-2.2010109645634,1e-10,2.22458333333333e-08,1.85e-08,2004,"tags=51%, list=18%, signal=43%","ENSG00000214413/ENSG00000148019/ENSG00000005249/ENSG00000196659/ENSG00000131462/ENSG00000122970/ENSG00000187240/ENSG00000126001/ENSG00000070761/ENSG00000112144/ENSG00000116213/ENSG00000119333/ENSG00000179941/ENSG00000196230/ENSG00000135931/ENSG00000084731/ENSG00000078668/ENSG00000075945/ENSG00000105948/ENSG00000074054/ENSG00000187535/ENSG00000087903/ENSG00000143951/ENSG00000072864/ENSG00000131437/ENSG00000103540/ENSG00000168385/ENSG00000173588/ENSG00000155530/ENSG00000130638/ENSG00000164066/ENSG00000123607/ENSG00000205084/ENSG00000138286/ENSG00000083535/ENSG00000101222/ENSG00000160226/ENSG00000101350/ENSG00000188229/ENSG00000137601/ENSG00000213397/ENSG00000180376/ENSG00000169126/ENSG00000122507/ENSG00000135541/ENSG00000140463/ENSG00000166596/ENSG00000111837/ENSG00000011143/ENSG00000160401/ENSG00000147874/ENSG00000104237/ENSG00000125863/ENSG00000138002/ENSG00000135315/ENSG00000117155/ENSG00000138175/ENSG00000118690/ENSG00000122735/ENSG00000177042/ENSG00000099204/ENSG00000284862/ENSG00000138686/ENSG00000144061/ENSG00000086300/ENSG00000214367/ENSG00000117245/ENSG00000163913/ENSG00000136811/ENSG00000105479/ENSG00000126870/ENSG00000213123/ENSG00000119636/ENSG00000163093/ENSG00000151849/ENSG00000119650/ENSG00000188343/ENSG00000173226/ENSG00000135338/ENSG00000100360/ENSG00000198003/ENSG00000204104/ENSG00000155761/ENSG00000272514/ENSG00000181085/ENSG00000118965/ENSG00000198331/ENSG00000165115/ENSG00000113966/ENSG00000139323/ENSG00000187726/ENSG00000032742/ENSG00000141577/ENSG00000162643/ENSG00000176225/ENSG00000114446/ENSG00000131351/ENSG00000187049/ENSG00000161996/ENSG00000264364/ENSG00000181378/ENSG00000122417/ENSG00000137821/ENSG00000144451/ENSG00000159079/ENSG00000119661/ENSG00000134874/ENSG00000079974/ENSG00000197603/ENSG00000165506/ENSG00000039139/ENSG00000156042/ENSG00000103494/ENSG00000108641/ENSG00000128581/ENSG00000141519/ENSG00000154099/ENSG00000110318/ENSG00000103995/ENSG00000141013/ENSG00000112981/ENSG00000158428/ENSG00000100490/ENSG00000080572/ENSG00000119547/ENSG00000164675/ENSG00000244607/ENSG00000256061/ENSG00000152240/ENSG00000170312/ENSG00000172426/ENSG00000167858/ENSG00000160188/ENSG00000166851/ENSG00000165533/ENSG00000100078/ENSG00000117650/ENSG00000142731/ENSG00000152763/ENSG00000142609/ENSG00000138587","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048285","GO:0048285","GO:0048285","organelle fission",325,-0.599542676431641,-1.988376731782,1e-10,2.22458333333333e-08,1.85e-08,2745,"tags=50%, list=24%, signal=39%","ENSG00000164754/ENSG00000154611/ENSG00000164190/ENSG00000054796/ENSG00000128908/ENSG00000166821/ENSG00000107949/ENSG00000167657/ENSG00000164695/ENSG00000186868/ENSG00000004897/ENSG00000105325/ENSG00000121579/ENSG00000205629/ENSG00000176623/ENSG00000106976/ENSG00000172765/ENSG00000124006/ENSG00000156026/ENSG00000047410/ENSG00000077097/ENSG00000154229/ENSG00000087470/ENSG00000153107/ENSG00000156256/ENSG00000175826/ENSG00000110200/ENSG00000083642/ENSG00000086827/ENSG00000198718/ENSG00000119906/ENSG00000113456/ENSG00000175305/ENSG00000172113/ENSG00000058804/ENSG00000079616/ENSG00000113522/ENSG00000154429/ENSG00000144535/ENSG00000131462/ENSG00000114251/ENSG00000213024/ENSG00000113318/ENSG00000134278/ENSG00000133302/ENSG00000089053/ENSG00000183765/ENSG00000088833/ENSG00000100462/ENSG00000187790/ENSG00000116213/ENSG00000175334/ENSG00000183486/ENSG00000112941/ENSG00000020922/ENSG00000167244/ENSG00000146410/ENSG00000178966/ENSG00000132436/ENSG00000181773/ENSG00000074054/ENSG00000204899/ENSG00000072864/ENSG00000110880/ENSG00000102967/ENSG00000185627/ENSG00000149311/ENSG00000164114/ENSG00000154473/ENSG00000168556/ENSG00000083535/ENSG00000108106/ENSG00000068796/ENSG00000127564/ENSG00000053900/ENSG00000178295/ENSG00000101350/ENSG00000237649/ENSG00000179218/ENSG00000104983/ENSG00000162039/ENSG00000085999/ENSG00000196074/ENSG00000212916/ENSG00000143228/ENSG00000198765/ENSG00000141255/ENSG00000154920/ENSG00000103056/ENSG00000136492/ENSG00000163806/ENSG00000181085/ENSG00000288000/ENSG00000146670/ENSG00000138411/ENSG00000164109/ENSG00000173715/ENSG00000051180/ENSG00000120498/ENSG00000010292/ENSG00000040275/ENSG00000161800/ENSG00000128789/ENSG00000124688/ENSG00000136824/ENSG00000149503/ENSG00000173809/ENSG00000198901/ENSG00000112029/ENSG00000101057/ENSG00000136982/ENSG00000138182/ENSG00000129810/ENSG00000121152/ENSG00000178999/ENSG00000118193/ENSG00000133101/ENSG00000143452/ENSG00000167842/ENSG00000148773/ENSG00000136122/ENSG00000175063/ENSG00000128944/ENSG00000146918/ENSG00000088325/ENSG00000197275/ENSG00000077935/ENSG00000204410/ENSG00000011426/ENSG00000087586/ENSG00000177602/ENSG00000121621/ENSG00000131747/ENSG00000090889/ENSG00000137090/ENSG00000117724/ENSG00000163611/ENSG00000100918/ENSG00000126787/ENSG00000170312/ENSG00000137807/ENSG00000109805/ENSG00000138778/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000100814/ENSG00000013810/ENSG00000134057/ENSG00000157456/ENSG00000249961/ENSG00000160207/ENSG00000117650/ENSG00000152670/ENSG00000168802/ENSG00000134690/ENSG00000066923/ENSG00000156509/ENSG00000080986/ENSG00000123219/ENSG00000138798/ENSG00000017427","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051301","GO:0051301","GO:0051301","cell division",429,-0.52782615656874,-1.76764505931336,1e-10,2.22458333333333e-08,1.85e-08,1682,"tags=28%, list=15%, signal=25%","ENSG00000147601/ENSG00000198783/ENSG00000115561/ENSG00000196230/ENSG00000179051/ENSG00000167244/ENSG00000152684/ENSG00000171843/ENSG00000074054/ENSG00000133026/ENSG00000072864/ENSG00000103540/ENSG00000113296/ENSG00000084764/ENSG00000168385/ENSG00000176248/ENSG00000164066/ENSG00000164114/ENSG00000154473/ENSG00000255346/ENSG00000168556/ENSG00000108106/ENSG00000068796/ENSG00000175792/ENSG00000053900/ENSG00000101350/ENSG00000110492/ENSG00000237649/ENSG00000137601/ENSG00000213397/ENSG00000140463/ENSG00000147874/ENSG00000102981/ENSG00000117632/ENSG00000097046/ENSG00000138175/ENSG00000114904/ENSG00000138180/ENSG00000196074/ENSG00000133739/ENSG00000214367/ENSG00000212916/ENSG00000143228/ENSG00000198765/ENSG00000151849/ENSG00000136492/ENSG00000075188/ENSG00000106948/ENSG00000146670/ENSG00000141759/ENSG00000156345/ENSG00000131351/ENSG00000164109/ENSG00000173207/ENSG00000129534/ENSG00000096093/ENSG00000114346/ENSG00000010292/ENSG00000040275/ENSG00000161800/ENSG00000136824/ENSG00000173769/ENSG00000105486/ENSG00000149503/ENSG00000198901/ENSG00000112029/ENSG00000166483/ENSG00000146425/ENSG00000129173/ENSG00000138182/ENSG00000119969/ENSG00000129810/ENSG00000186871/ENSG00000122966/ENSG00000121152/ENSG00000178999/ENSG00000147082/ENSG00000118193/ENSG00000133101/ENSG00000177143/ENSG00000167842/ENSG00000102901/ENSG00000159055/ENSG00000136122/ENSG00000175063/ENSG00000161888/ENSG00000128944/ENSG00000089685/ENSG00000165891/ENSG00000146918/ENSG00000120539/ENSG00000088325/ENSG00000112984/ENSG00000174442/ENSG00000011426/ENSG00000087586/ENSG00000131747/ENSG00000090889/ENSG00000152240/ENSG00000117724/ENSG00000163611/ENSG00000170312/ENSG00000137807/ENSG00000109805/ENSG00000138778/ENSG00000136108/ENSG00000169679/ENSG00000145386/ENSG00000166851/ENSG00000013810/ENSG00000066279/ENSG00000134057/ENSG00000157456/ENSG00000162063/ENSG00000111665/ENSG00000117650/ENSG00000142731/ENSG00000134690/ENSG00000080986","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051321","GO:0051321","GO:0051321","meiotic cell cycle",146,-0.675287562238162,-2.14109111992649,1e-10,2.22458333333333e-08,1.85e-08,1517,"tags=47%, list=13%, signal=41%","ENSG00000178966/ENSG00000132436/ENSG00000181773/ENSG00000132383/ENSG00000185627/ENSG00000149311/ENSG00000130640/ENSG00000154473/ENSG00000168556/ENSG00000127564/ENSG00000047188/ENSG00000179218/ENSG00000152430/ENSG00000174371/ENSG00000116062/ENSG00000162039/ENSG00000085999/ENSG00000196074/ENSG00000143228/ENSG00000198765/ENSG00000141255/ENSG00000154920/ENSG00000136492/ENSG00000163806/ENSG00000181085/ENSG00000178460/ENSG00000177138/ENSG00000095627/ENSG00000196584/ENSG00000188486/ENSG00000173715/ENSG00000051180/ENSG00000120498/ENSG00000010292/ENSG00000136824/ENSG00000173769/ENSG00000149503/ENSG00000173809/ENSG00000112029/ENSG00000184571/ENSG00000129810/ENSG00000147082/ENSG00000133101/ENSG00000143452/ENSG00000077800/ENSG00000197275/ENSG00000077935/ENSG00000204410/ENSG00000087586/ENSG00000121621/ENSG00000131747/ENSG00000137090/ENSG00000100918/ENSG00000169679/ENSG00000112742/ENSG00000160188/ENSG00000166851/ENSG00000100814/ENSG00000157456/ENSG00000249961/ENSG00000160207/ENSG00000117650/ENSG00000152670/ENSG00000066923/ENSG00000156509/ENSG00000183324/ENSG00000138587/ENSG00000178997","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0060271","GO:0060271","GO:0060271","cilium assembly",270,-0.668262290435832,-2.20309259611233,1e-10,2.22458333333333e-08,1.85e-08,2004,"tags=51%, list=18%, signal=43%","ENSG00000214413/ENSG00000148019/ENSG00000005249/ENSG00000196659/ENSG00000131462/ENSG00000122970/ENSG00000187240/ENSG00000126001/ENSG00000070761/ENSG00000112144/ENSG00000116213/ENSG00000119333/ENSG00000179941/ENSG00000196230/ENSG00000135931/ENSG00000084731/ENSG00000078668/ENSG00000075945/ENSG00000105948/ENSG00000074054/ENSG00000187535/ENSG00000087903/ENSG00000143951/ENSG00000072864/ENSG00000131437/ENSG00000103540/ENSG00000168385/ENSG00000173588/ENSG00000155530/ENSG00000130638/ENSG00000164066/ENSG00000123607/ENSG00000205084/ENSG00000138286/ENSG00000083535/ENSG00000101222/ENSG00000160226/ENSG00000101350/ENSG00000188229/ENSG00000137601/ENSG00000213397/ENSG00000180376/ENSG00000169126/ENSG00000122507/ENSG00000135541/ENSG00000140463/ENSG00000166596/ENSG00000111837/ENSG00000011143/ENSG00000160401/ENSG00000147874/ENSG00000104237/ENSG00000125863/ENSG00000138002/ENSG00000135315/ENSG00000117155/ENSG00000138175/ENSG00000118690/ENSG00000122735/ENSG00000177042/ENSG00000099204/ENSG00000284862/ENSG00000138686/ENSG00000144061/ENSG00000086300/ENSG00000214367/ENSG00000117245/ENSG00000163913/ENSG00000136811/ENSG00000105479/ENSG00000126870/ENSG00000213123/ENSG00000119636/ENSG00000163093/ENSG00000151849/ENSG00000119650/ENSG00000188343/ENSG00000173226/ENSG00000100360/ENSG00000198003/ENSG00000204104/ENSG00000155761/ENSG00000272514/ENSG00000181085/ENSG00000118965/ENSG00000198331/ENSG00000165115/ENSG00000113966/ENSG00000139323/ENSG00000187726/ENSG00000032742/ENSG00000141577/ENSG00000162643/ENSG00000114446/ENSG00000131351/ENSG00000187049/ENSG00000161996/ENSG00000264364/ENSG00000181378/ENSG00000122417/ENSG00000137821/ENSG00000144451/ENSG00000159079/ENSG00000119661/ENSG00000134874/ENSG00000079974/ENSG00000197603/ENSG00000165506/ENSG00000039139/ENSG00000156042/ENSG00000103494/ENSG00000108641/ENSG00000128581/ENSG00000141519/ENSG00000154099/ENSG00000110318/ENSG00000103995/ENSG00000141013/ENSG00000112981/ENSG00000100490/ENSG00000080572/ENSG00000119547/ENSG00000164675/ENSG00000244607/ENSG00000256061/ENSG00000152240/ENSG00000170312/ENSG00000172426/ENSG00000167858/ENSG00000160188/ENSG00000166851/ENSG00000165533/ENSG00000100078/ENSG00000117650/ENSG00000142731/ENSG00000152763/ENSG00000142609/ENSG00000138587","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
