"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0051983","GO:0051983","GO:0051983","regulation of chromosome segregation",59,0.678931640471474,1.68966086295901,0.000111386709308702,0.00466518866096838,0.00419348976328322,1875,"tags=42%, list=16%, signal=36%","ENSG00000143452/ENSG00000181085/ENSG00000013810/ENSG00000080986/ENSG00000124688/ENSG00000112742/ENSG00000138411/ENSG00000138778/ENSG00000178999/ENSG00000117724/ENSG00000166851/ENSG00000112029/ENSG00000040275/ENSG00000126787/ENSG00000169679/ENSG00000175063/ENSG00000164109/ENSG00000134057/ENSG00000178295/ENSG00000154473/ENSG00000148773/ENSG00000053900/ENSG00000179051/ENSG00000175643/ENSG00000004897","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1901987","GO:1901987","GO:1901987","regulation of cell cycle phase transition",328,0.517225506240071,1.36048699588481,0.00011348354697928,0.00471616508027845,0.00423931193856502,2179,"tags=29%, list=18%, signal=24%","ENSG00000136235/ENSG00000173769/ENSG00000138083/ENSG00000181085/ENSG00000129355/ENSG00000165891/ENSG00000136811/ENSG00000103995/ENSG00000080986/ENSG00000117650/ENSG00000143476/ENSG00000124688/ENSG00000198835/ENSG00000141577/ENSG00000170312/ENSG00000112742/ENSG00000146648/ENSG00000138411/ENSG00000146670/ENSG00000131351/ENSG00000138778/ENSG00000178999/ENSG00000161692/ENSG00000142731/ENSG00000188229/ENSG00000168309/ENSG00000087586/ENSG00000097046/ENSG00000117748/ENSG00000117724/ENSG00000075218/ENSG00000166851/ENSG00000106477/ENSG00000152240/ENSG00000072571/ENSG00000112029/ENSG00000040275/ENSG00000118193/ENSG00000126787/ENSG00000169679/ENSG00000147874/ENSG00000132646/ENSG00000214367/ENSG00000175063/ENSG00000088325/ENSG00000151849/ENSG00000164109/ENSG00000129173/ENSG00000074054/ENSG00000134057/ENSG00000103540/ENSG00000159147/ENSG00000163781/ENSG00000011426/ENSG00000092853/ENSG00000147082/ENSG00000135679/ENSG00000126001/ENSG00000101004/ENSG00000213397/ENSG00000178295/ENSG00000154473/ENSG00000041515/ENSG00000131467/ENSG00000053900/ENSG00000166483/ENSG00000082014/ENSG00000148019/ENSG00000106462/ENSG00000179051/ENSG00000140015/ENSG00000116717/ENSG00000058668/ENSG00000068878/ENSG00000176248/ENSG00000099341/ENSG00000167552/ENSG00000080824/ENSG00000101367/ENSG00000004897/ENSG00000135046/ENSG00000205250/ENSG00000185627/ENSG00000100823/ENSG00000145632/ENSG00000198176/ENSG00000087206/ENSG00000072864/ENSG00000149930/ENSG00000140464/ENSG00000115233/ENSG00000123080/ENSG00000168411/ENSG00000173692","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006336","GO:0006336","GO:0006336","DNA replication-independent nucleosome assembly",28,0.770359977701764,1.76930677229152,0.000146548182483387,0.00577680004627527,0.00519270572297945,1703,"tags=57%, list=14%, signal=49%","ENSG00000118900/ENSG00000277157/ENSG00000123219/ENSG00000196497/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000100162/ENSG00000102384/ENSG00000197837/ENSG00000175792/ENSG00000129534/ENSG00000162521/ENSG00000132780/ENSG00000188312/ENSG00000105011","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034724","GO:0034724","GO:0034724","DNA replication-independent nucleosome organization",28,0.770359977701764,1.76930677229152,0.000146548182483387,0.00577680004627527,0.00519270572297945,1703,"tags=57%, list=14%, signal=49%","ENSG00000118900/ENSG00000277157/ENSG00000123219/ENSG00000196497/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000100162/ENSG00000102384/ENSG00000197837/ENSG00000175792/ENSG00000129534/ENSG00000162521/ENSG00000132780/ENSG00000188312/ENSG00000105011","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051303","GO:0051303","GO:0051303","establishment of chromosome localization",55,0.677284111560876,1.67746416969639,0.000150591565659916,0.00585329641428025,0.00526146751579634,1699,"tags=36%, list=14%, signal=31%","ENSG00000167014/ENSG00000249961/ENSG00000080986/ENSG00000163611/ENSG00000121621/ENSG00000146670/ENSG00000143228/ENSG00000138778/ENSG00000178999/ENSG00000167842/ENSG00000134690/ENSG00000117724/ENSG00000040275/ENSG00000149503/ENSG00000118193/ENSG00000126787/ENSG00000134057/ENSG00000086065/ENSG00000237649/ENSG00000054796","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042742","GO:0042742","GO:0042742","defense response to bacterium",71,-0.428743801740452,-1.64815754702004,0.000150672431481193,0.00585329641428025,0.00526146751579634,1007,"tags=41%, list=9%, signal=38%","ENSG00000123240/ENSG00000136634/ENSG00000174130/ENSG00000165025/ENSG00000145287/ENSG00000000938/ENSG00000092067/ENSG00000069399/ENSG00000181790/ENSG00000067182/ENSG00000104312/ENSG00000008438/ENSG00000145247/ENSG00000172216/ENSG00000140968/ENSG00000150455/ENSG00000187796/ENSG00000197629/ENSG00000148346/ENSG00000113302/ENSG00000185674/ENSG00000051523/ENSG00000226979/ENSG00000101425/ENSG00000090382/ENSG00000165471/ENSG00000187554/ENSG00000121053/ENSG00000112116","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"GO:0061641","GO:0061641","GO:0061641","CENP-A containing chromatin organization",20,0.807249875190178,1.75118058555367,0.00015356845469816,0.00588057489740597,0.00528598786171561,1481,"tags=65%, list=13%, signal=57%","ENSG00000277157/ENSG00000123219/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000100162/ENSG00000102384/ENSG00000197837/ENSG00000175792/ENSG00000129534/ENSG00000162521/ENSG00000132780/ENSG00000188312","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043031","GO:0043031","GO:0043031","negative regulation of macrophage activation",12,-0.802239920060777,-2.12857372633924,0.00016746617072952,0.00627822476420248,0.00564343120794804,1260,"tags=58%, list=11%, signal=52%","ENSG00000126368/ENSG00000091972/ENSG00000077984/ENSG00000165379/ENSG00000101425/ENSG00000164509/ENSG00000069122","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031055","GO:0031055","GO:0031055","chromatin remodeling at centromere",23,0.788733247369054,1.75497774432453,0.000174477848151098,0.00636310029889821,0.00571972494690817,1481,"tags=61%, list=13%, signal=53%","ENSG00000277157/ENSG00000123219/ENSG00000166451/ENSG00000119969/ENSG00000159055/ENSG00000102901/ENSG00000100162/ENSG00000102384/ENSG00000197837/ENSG00000175792/ENSG00000129534/ENSG00000162521/ENSG00000132780/ENSG00000188312","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006275","GO:0006275","GO:0006275","regulation of DNA replication",80,0.625750085281484,1.58160211793467,0.000201555169998898,0.00701647575561099,0.00630703737699901,2300,"tags=40%, list=19%, signal=32%","ENSG00000138798/ENSG00000171320/ENSG00000165891/ENSG00000113575/ENSG00000168802/ENSG00000164815/ENSG00000136982/ENSG00000111732/ENSG00000146648/ENSG00000152193/ENSG00000138375/ENSG00000161692/ENSG00000256525/ENSG00000097046/ENSG00000145386/ENSG00000112029/ENSG00000112312/ENSG00000132646/ENSG00000129173/ENSG00000133119/ENSG00000159147/ENSG00000147601/ENSG00000134452/ENSG00000163918/ENSG00000049541/ENSG00000121988/ENSG00000135336/ENSG00000113318/ENSG00000111445/ENSG00000069275/ENSG00000140534/ENSG00000135913","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006959","GO:0006959","GO:0006959","humoral immune response",87,0.615056413235753,1.5635500212946,0.000203051375217813,0.00702295756479157,0.00631286380813002,928,"tags=26%, list=8%, signal=25%","ENSG00000012223/ENSG00000110169/ENSG00000080618/ENSG00000157131/ENSG00000171564/ENSG00000111640/ENSG00000113600/ENSG00000021852/ENSG00000160224/ENSG00000176919/ENSG00000106804/ENSG00000196415/ENSG00000125730/ENSG00000184374/ENSG00000196092/ENSG00000161031/ENSG00000118004/ENSG00000166482/ENSG00000149131/ENSG00000028277/ENSG00000174371/ENSG00000116996/ENSG00000009724","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043550","GO:0043550","GO:0043550","regulation of lipid kinase activity",48,-0.521031383261491,-1.87198589574486,0.00021646846562109,0.00739163977194053,0.00664426842516494,1401,"tags=31%, list=12%, signal=28%","ENSG00000135439/ENSG00000141506/ENSG00000167207/ENSG00000254087/ENSG00000103479/ENSG00000180008/ENSG00000000938/ENSG00000068078/ENSG00000101082/ENSG00000120899/ENSG00000184304/ENSG00000185338/ENSG00000184557/ENSG00000114737/ENSG00000169313","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0046632","GO:0046632","GO:0046632","alpha-beta T cell differentiation",66,-0.436199387018762,-1.67224672138372,0.000243388028167843,0.00820630955350821,0.00737656665311079,1204,"tags=39%, list=10%, signal=36%","ENSG00000168610/ENSG00000122122/ENSG00000144802/ENSG00000020633/ENSG00000165025/ENSG00000113263/ENSG00000196839/ENSG00000171522/ENSG00000069399/ENSG00000104312/ENSG00000115085/ENSG00000101665/ENSG00000156127/ENSG00000107485/ENSG00000109906/ENSG00000073861/ENSG00000169508/ENSG00000104856/ENSG00000164690/ENSG00000113302/ENSG00000057657/ENSG00000185338/ENSG00000125347/ENSG00000127152/ENSG00000115604/ENSG00000134321","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050000","GO:0050000","GO:0050000","chromosome localization",57,0.668658532935801,1.66073839186488,0.00025923144816108,0.00863192418379844,0.00775914723557649,1286,"tags=32%, list=11%, signal=28%","ENSG00000167014/ENSG00000249961/ENSG00000080986/ENSG00000163611/ENSG00000121621/ENSG00000146670/ENSG00000143228/ENSG00000138778/ENSG00000178999/ENSG00000167842/ENSG00000134690/ENSG00000117724/ENSG00000040275/ENSG00000149503/ENSG00000118193/ENSG00000126787/ENSG00000134057/ENSG00000086065","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002724","GO:0002724","GO:0002724","regulation of T cell cytokine production",14,-0.73580304844515,-2.03629319044134,0.00029963360489332,0.00979473021849444,0.00880438153531206,1180,"tags=57%, list=10%, signal=52%","ENSG00000122122/ENSG00000130529/ENSG00000101665/ENSG00000107485/ENSG00000073861/ENSG00000125538/ENSG00000115604/ENSG00000134321","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"GO:0048243","GO:0048243","GO:0048243","norepinephrine secretion",12,-0.778889206260869,-2.06661755257767,0.000319214336978087,0.0101863575032115,0.00915641124489776,1327,"tags=58%, list=11%, signal=52%","ENSG00000158445/ENSG00000169860/ENSG00000150594/ENSG00000184160/ENSG00000121853/ENSG00000180914/ENSG00000169313","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010948","GO:0010948","GO:0010948","negative regulation of cell cycle process",251,0.525326876882363,1.37933434100894,0.000321585498543818,0.0102013009330971,0.00916984373923138,2856,"tags=35%, list=24%, signal=27%","ENSG00000136235/ENSG00000143452/ENSG00000137090/ENSG00000129355/ENSG00000165891/ENSG00000111554/ENSG00000156509/ENSG00000080986/ENSG00000117650/ENSG00000143476/ENSG00000124688/ENSG00000198835/ENSG00000170312/ENSG00000112742/ENSG00000051180/ENSG00000178999/ENSG00000162063/ENSG00000168309/ENSG00000087586/ENSG00000097046/ENSG00000117748/ENSG00000117724/ENSG00000075218/ENSG00000166851/ENSG00000112029/ENSG00000040275/ENSG00000169679/ENSG00000132646/ENSG00000164109/ENSG00000129173/ENSG00000179218/ENSG00000134057/ENSG00000103540/ENSG00000159147/ENSG00000163781/ENSG00000092853/ENSG00000108395/ENSG00000101773/ENSG00000147601/ENSG00000100395/ENSG00000135679/ENSG00000113456/ENSG00000162521/ENSG00000171848/ENSG00000126756/ENSG00000188763/ENSG00000178295/ENSG00000154473/ENSG00000041515/ENSG00000131467/ENSG00000166483/ENSG00000106462/ENSG00000173889/ENSG00000116717/ENSG00000068878/ENSG00000099341/ENSG00000205250/ENSG00000185627/ENSG00000145632/ENSG00000198176/ENSG00000087206/ENSG00000149930/ENSG00000140464/ENSG00000115233/ENSG00000123080/ENSG00000168411/ENSG00000173692/ENSG00000140534/ENSG00000103035/ENSG00000110092/ENSG00000181163/ENSG00000128789/ENSG00000136930/ENSG00000020922/ENSG00000164754/ENSG00000101412/ENSG00000087191/ENSG00000198791/ENSG00000122565/ENSG00000074266/ENSG00000013275/ENSG00000110200/ENSG00000105325/ENSG00000085224/ENSG00000106144/ENSG00000100387/ENSG00000204371/ENSG00000149311/ENSG00000002822","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000723","GO:0000723","GO:0000723","telomere maintenance",111,0.590780860024714,1.51699899764398,0.000339341865487126,0.0105768124469563,0.0095073871493272,2885,"tags=45%, list=24%, signal=34%","ENSG00000277157/ENSG00000181085/ENSG00000175305/ENSG00000117650/ENSG00000051180/ENSG00000138375/ENSG00000178999/ENSG00000100479/ENSG00000117748/ENSG00000151414/ENSG00000197837/ENSG00000146143/ENSG00000101868/ENSG00000174371/ENSG00000132646/ENSG00000160957/ENSG00000133119/ENSG00000147601/ENSG00000132383/ENSG00000143799/ENSG00000163918/ENSG00000035928/ENSG00000049541/ENSG00000187555/ENSG00000144034/ENSG00000174953/ENSG00000138311/ENSG00000080824/ENSG00000166848/ENSG00000110958/ENSG00000062822/ENSG00000198924/ENSG00000168496/ENSG00000109534/ENSG00000100823/ENSG00000140464/ENSG00000111445/ENSG00000115350/ENSG00000118655/ENSG00000113522/ENSG00000065675/ENSG00000020922/ENSG00000152457/ENSG00000106399/ENSG00000163938/ENSG00000092330/ENSG00000085224/ENSG00000149311/ENSG00000182117/ENSG00000147099","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032200","GO:0032200","GO:0032200","telomere organization",113,0.58476185608799,1.50522440324268,0.00036205954437186,0.0111551794102158,0.0100272752216236,2991,"tags=46%, list=25%, signal=35%","ENSG00000277157/ENSG00000181085/ENSG00000175305/ENSG00000117650/ENSG00000051180/ENSG00000138375/ENSG00000178999/ENSG00000100479/ENSG00000117748/ENSG00000151414/ENSG00000197837/ENSG00000146143/ENSG00000101868/ENSG00000174371/ENSG00000132646/ENSG00000160957/ENSG00000133119/ENSG00000147601/ENSG00000132383/ENSG00000143799/ENSG00000163918/ENSG00000035928/ENSG00000049541/ENSG00000187555/ENSG00000144034/ENSG00000174953/ENSG00000138311/ENSG00000080824/ENSG00000166848/ENSG00000110958/ENSG00000062822/ENSG00000198924/ENSG00000168496/ENSG00000109534/ENSG00000100823/ENSG00000140464/ENSG00000111445/ENSG00000115350/ENSG00000118655/ENSG00000113522/ENSG00000065675/ENSG00000020922/ENSG00000152457/ENSG00000106399/ENSG00000163938/ENSG00000092330/ENSG00000085224/ENSG00000149311/ENSG00000182117/ENSG00000147099/ENSG00000132475/ENSG00000119596","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0014061","GO:0014061","GO:0014061","regulation of norepinephrine secretion",11,-0.79424971079526,-2.03331490485558,0.000389739211022552,0.0119073920895615,0.0107034314073401,1327,"tags=64%, list=11%, signal=57%","ENSG00000158445/ENSG00000169860/ENSG00000150594/ENSG00000184160/ENSG00000121853/ENSG00000180914/ENSG00000169313","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030198","GO:0030198","GO:0030198","extracellular matrix organization",264,0.516507682472859,1.35485419604942,0.000412814066704575,0.0124331247842878,0.0111760070808607,2285,"tags=34%, list=19%, signal=28%","ENSG00000123500/ENSG00000080618/ENSG00000171557/ENSG00000132692/ENSG00000171564/ENSG00000100767/ENSG00000101439/ENSG00000113083/ENSG00000148935/ENSG00000060718/ENSG00000116147/ENSG00000168928/ENSG00000124159/ENSG00000107821/ENSG00000108821/ENSG00000197859/ENSG00000164692/ENSG00000162510/ENSG00000166482/ENSG00000163501/ENSG00000139329/ENSG00000082293/ENSG00000169031/ENSG00000140873/ENSG00000137809/ENSG00000049089/ENSG00000117122/ENSG00000151388/ENSG00000133110/ENSG00000133392/ENSG00000166086/ENSG00000172987/ENSG00000130714/ENSG00000157766/ENSG00000054598/ENSG00000074054/ENSG00000106823/ENSG00000142156/ENSG00000204291/ENSG00000138316/ENSG00000113140/ENSG00000173157/ENSG00000182492/ENSG00000145536/ENSG00000129038/ENSG00000137312/ENSG00000130287/ENSG00000140092/ENSG00000081052/ENSG00000166147/ENSG00000149257/ENSG00000164318/ENSG00000163359/ENSG00000075618/ENSG00000184937/ENSG00000187498/ENSG00000142173/ENSG00000139219/ENSG00000166106/ENSG00000136378/ENSG00000116260/ENSG00000138131/ENSG00000134917/ENSG00000138080/ENSG00000148848/ENSG00000111863/ENSG00000116962/ENSG00000166033/ENSG00000168477/ENSG00000115318/ENSG00000205221/ENSG00000185585/ENSG00000196569/ENSG00000087303/ENSG00000141696/ENSG00000115414/ENSG00000189409/ENSG00000099953/ENSG00000187955/ENSG00000105855/ENSG00000038295/ENSG00000196358/ENSG00000041982/ENSG00000169436/ENSG00000141756/ENSG00000185070/ENSG00000171812/ENSG00000170275/ENSG00000118523/ENSG00000106397/ENSG00000137573","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043062","GO:0043062","GO:0043062","extracellular structure organization",264,0.516507682472859,1.35485419604942,0.000412814066704575,0.0124331247842878,0.0111760070808607,2285,"tags=34%, list=19%, signal=28%","ENSG00000123500/ENSG00000080618/ENSG00000171557/ENSG00000132692/ENSG00000171564/ENSG00000100767/ENSG00000101439/ENSG00000113083/ENSG00000148935/ENSG00000060718/ENSG00000116147/ENSG00000168928/ENSG00000124159/ENSG00000107821/ENSG00000108821/ENSG00000197859/ENSG00000164692/ENSG00000162510/ENSG00000166482/ENSG00000163501/ENSG00000139329/ENSG00000082293/ENSG00000169031/ENSG00000140873/ENSG00000137809/ENSG00000049089/ENSG00000117122/ENSG00000151388/ENSG00000133110/ENSG00000133392/ENSG00000166086/ENSG00000172987/ENSG00000130714/ENSG00000157766/ENSG00000054598/ENSG00000074054/ENSG00000106823/ENSG00000142156/ENSG00000204291/ENSG00000138316/ENSG00000113140/ENSG00000173157/ENSG00000182492/ENSG00000145536/ENSG00000129038/ENSG00000137312/ENSG00000130287/ENSG00000140092/ENSG00000081052/ENSG00000166147/ENSG00000149257/ENSG00000164318/ENSG00000163359/ENSG00000075618/ENSG00000184937/ENSG00000187498/ENSG00000142173/ENSG00000139219/ENSG00000166106/ENSG00000136378/ENSG00000116260/ENSG00000138131/ENSG00000134917/ENSG00000138080/ENSG00000148848/ENSG00000111863/ENSG00000116962/ENSG00000166033/ENSG00000168477/ENSG00000115318/ENSG00000205221/ENSG00000185585/ENSG00000196569/ENSG00000087303/ENSG00000141696/ENSG00000115414/ENSG00000189409/ENSG00000099953/ENSG00000187955/ENSG00000105855/ENSG00000038295/ENSG00000196358/ENSG00000041982/ENSG00000169436/ENSG00000141756/ENSG00000185070/ENSG00000171812/ENSG00000170275/ENSG00000118523/ENSG00000106397/ENSG00000137573","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050732","GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation",40,-0.526464178237557,-1.88496175150764,0.000440965909145891,0.0131334346607285,0.0118055083746777,1103,"tags=28%, list=9%, signal=25%","ENSG00000105767/ENSG00000180008/ENSG00000112679/ENSG00000111679/ENSG00000173193/ENSG00000145423/ENSG00000155307/ENSG00000185652/ENSG00000185338/ENSG00000184557/ENSG00000013588","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140527","GO:0140527","GO:0140527","reciprocal homologous recombination",36,0.712328107943012,1.68480828716411,0.000460679361974053,0.0135633264628909,0.0121919336626345,2845,"tags=72%, list=24%, signal=55%","ENSG00000162039/ENSG00000204410/ENSG00000100814/ENSG00000160207/ENSG00000100918/ENSG00000120498/ENSG00000203910/ENSG00000197275/ENSG00000085999/ENSG00000051180/ENSG00000131747/ENSG00000136492/ENSG00000198765/ENSG00000187790/ENSG00000154920/ENSG00000054796/ENSG00000113318/ENSG00000113522/ENSG00000178966/ENSG00000076242/ENSG00000077097/ENSG00000020922/ENSG00000164754/ENSG00000024048/ENSG00000173715/ENSG00000149311","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045229","GO:0045229","GO:0045229","external encapsulating structure organization",265,0.517821243475146,1.35817906632168,0.000462989879259286,0.0135633264628909,0.0121919336626345,2285,"tags=35%, list=19%, signal=29%","ENSG00000123500/ENSG00000080618/ENSG00000171557/ENSG00000132692/ENSG00000171564/ENSG00000100767/ENSG00000101439/ENSG00000113083/ENSG00000148935/ENSG00000060718/ENSG00000116147/ENSG00000168928/ENSG00000124159/ENSG00000107821/ENSG00000108821/ENSG00000197859/ENSG00000164692/ENSG00000162510/ENSG00000166482/ENSG00000163501/ENSG00000139329/ENSG00000082293/ENSG00000169031/ENSG00000140873/ENSG00000137809/ENSG00000049089/ENSG00000117122/ENSG00000151388/ENSG00000133110/ENSG00000133392/ENSG00000166086/ENSG00000172987/ENSG00000130714/ENSG00000157766/ENSG00000054598/ENSG00000074054/ENSG00000106823/ENSG00000142156/ENSG00000204291/ENSG00000138316/ENSG00000113140/ENSG00000173157/ENSG00000182492/ENSG00000145536/ENSG00000129038/ENSG00000137312/ENSG00000130287/ENSG00000140092/ENSG00000081052/ENSG00000166147/ENSG00000149257/ENSG00000164318/ENSG00000163359/ENSG00000075618/ENSG00000184937/ENSG00000187498/ENSG00000142173/ENSG00000139219/ENSG00000166106/ENSG00000136378/ENSG00000116260/ENSG00000138131/ENSG00000134917/ENSG00000138080/ENSG00000148848/ENSG00000111863/ENSG00000116962/ENSG00000166033/ENSG00000168477/ENSG00000115318/ENSG00000092295/ENSG00000205221/ENSG00000185585/ENSG00000196569/ENSG00000087303/ENSG00000141696/ENSG00000115414/ENSG00000189409/ENSG00000099953/ENSG00000187955/ENSG00000105855/ENSG00000038295/ENSG00000196358/ENSG00000041982/ENSG00000169436/ENSG00000141756/ENSG00000185070/ENSG00000171812/ENSG00000170275/ENSG00000118523/ENSG00000106397/ENSG00000137573","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072376","GO:0072376","GO:0072376","protein activation cascade",16,0.815107889445439,1.71042180460246,0.000488524038843962,0.014156634444554,0.0127252520616083,547,"tags=44%, list=5%, signal=42%","ENSG00000101981/ENSG00000171557/ENSG00000171564/ENSG00000091583/ENSG00000057593/ENSG00000113889/ENSG00000149131","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072378","GO:0072378","GO:0072378","blood coagulation, fibrin clot formation",16,0.815107889445439,1.71042180460246,0.000488524038843962,0.014156634444554,0.0127252520616083,547,"tags=44%, list=5%, signal=42%","ENSG00000101981/ENSG00000171557/ENSG00000171564/ENSG00000091583/ENSG00000057593/ENSG00000113889/ENSG00000149131","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030224","GO:0030224","GO:0030224","monocyte differentiation",26,-0.60561167377854,-1.96899625100779,0.000564598086430383,0.015914086940843,0.0143050079060622,2186,"tags=54%, list=18%, signal=44%","ENSG00000119714/ENSG00000177606/ENSG00000010610/ENSG00000087842/ENSG00000130584/ENSG00000185650/ENSG00000182578/ENSG00000182511/ENSG00000100345/ENSG00000168918/ENSG00000019582/ENSG00000132703/ENSG00000164509/ENSG00000164935","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0035456","GO:0035456","GO:0035456","response to interferon-beta",13,-0.755070563767814,-2.02955739089949,0.000565013141961043,0.015914086940843,0.0143050079060622,1873,"tags=62%, list=16%, signal=52%","ENSG00000249624/ENSG00000115415/ENSG00000162909/ENSG00000263528/ENSG00000184584/ENSG00000159110/ENSG00000125347/ENSG00000102794","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0045454","GO:0045454","GO:0045454","cell redox homeostasis",29,-0.590343873889168,-1.97569118947369,0.000619680287196072,0.017036441126452,0.0153138804576714,790,"tags=34%, list=7%, signal=32%","ENSG00000175197/ENSG00000116044/ENSG00000233276/ENSG00000089250/ENSG00000128340/ENSG00000100365/ENSG00000051523/ENSG00000165168/ENSG00000158517/ENSG00000116701","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007601","GO:0007601","GO:0007601","visual perception",145,0.546790449689403,1.42307611997806,0.000739505069979105,0.0196261716839504,0.0176417624302467,2317,"tags=41%, list=20%, signal=33%","ENSG00000138083/ENSG00000134160/ENSG00000106536/ENSG00000179941/ENSG00000160202/ENSG00000148604/ENSG00000060718/ENSG00000095777/ENSG00000074621/ENSG00000235718/ENSG00000121743/ENSG00000182963/ENSG00000108821/ENSG00000163093/ENSG00000113966/ENSG00000138686/ENSG00000156973/ENSG00000099204/ENSG00000122507/ENSG00000176842/ENSG00000164007/ENSG00000139329/ENSG00000077498/ENSG00000107736/ENSG00000198691/ENSG00000186765/ENSG00000125863/ENSG00000140522/ENSG00000112706/ENSG00000124818/ENSG00000075891/ENSG00000156313/ENSG00000129221/ENSG00000188501/ENSG00000170264/ENSG00000109501/ENSG00000180376/ENSG00000139219/ENSG00000126001/ENSG00000122375/ENSG00000140463/ENSG00000164175/ENSG00000116745/ENSG00000082684/ENSG00000162496/ENSG00000155886/ENSG00000109047/ENSG00000277399/ENSG00000101850/ENSG00000174238/ENSG00000108370/ENSG00000163646/ENSG00000121039/ENSG00000156194/ENSG00000158161/ENSG00000163914/ENSG00000183638/ENSG00000102218/ENSG00000112319","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0034134","GO:0034134","GO:0034134","toll-like receptor 2 signaling pathway",13,-0.748065265560991,-2.01072781995162,0.00074543377390823,0.0196860613887784,0.0176955966655529,1357,"tags=69%, list=11%, signal=61%","ENSG00000167207/ENSG00000254087/ENSG00000174130/ENSG00000104312/ENSG00000150455/ENSG00000118503/ENSG00000168884/ENSG00000051523/ENSG00000102794","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030730","GO:0030730","GO:0030730","sequestering of triglyceride",13,-0.74507956738678,-2.00270254908657,0.000821400567275844,0.0210695140725636,0.0189391679526004,1764,"tags=46%, list=15%, signal=39%","ENSG00000139914/ENSG00000186951/ENSG00000105355/ENSG00000177666/ENSG00000147872/ENSG00000125538","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
