"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production","cytokine_mediated_signaling_pathway","defence_response_to_other_organism","leukocyte_proliferation"
"GO:0002274","GO:0002274","GO:0002274","myeloid leukocyte activation",402,0.309390187572176,1.35953902231376,0.000497075735870651,0.0141428622934687,0.0125020392246975,1811,"tags=26%, list=16%, signal=22%","ENSG00000196664/ENSG00000244734/ENSG00000103196/ENSG00000137801/ENSG00000148346/ENSG00000123146/ENSG00000101160/ENSG00000163191/ENSG00000261371/ENSG00000064601/ENSG00000158825/ENSG00000143119/ENSG00000170266/ENSG00000137509/ENSG00000123685/ENSG00000185475/ENSG00000188906/ENSG00000109861/ENSG00000143162/ENSG00000023697/ENSG00000043462/ENSG00000104763/ENSG00000127129/ENSG00000092531/ENSG00000173372/ENSG00000127951/ENSG00000010671/ENSG00000102393/ENSG00000109323/ENSG00000051620/ENSG00000100292/ENSG00000165379/ENSG00000049860/ENSG00000241839/ENSG00000110719/ENSG00000038002/ENSG00000197746/ENSG00000139370/ENSG00000001036/ENSG00000033327/ENSG00000141012/ENSG00000196743/ENSG00000104419/ENSG00000196187/ENSG00000164713/ENSG00000110442/ENSG00000185896/ENSG00000165025/ENSG00000115607/ENSG00000174130/ENSG00000197081/ENSG00000077585/ENSG00000108405/ENSG00000103544/ENSG00000100299/ENSG00000000938/ENSG00000196415/ENSG00000204386/ENSG00000130038/ENSG00000137265/ENSG00000080824/ENSG00000066336/ENSG00000138246/ENSG00000106348/ENSG00000164733/ENSG00000100554/ENSG00000149925/ENSG00000183020/ENSG00000099940/ENSG00000126368/ENSG00000025434/ENSG00000127329/ENSG00000255587/ENSG00000197548/ENSG00000101425/ENSG00000109270/ENSG00000119655/ENSG00000115828/ENSG00000171132/ENSG00000151651/ENSG00000139725/ENSG00000165102/ENSG00000140678/ENSG00000157404/ENSG00000124126/ENSG00000093072/ENSG00000005893/ENSG00000096968/ENSG00000188811/ENSG00000166825/ENSG00000163513/ENSG00000204472/ENSG00000128340/ENSG00000181467/ENSG00000119508/ENSG00000165168/ENSG00000196535/ENSG00000168461/ENSG00000172057/ENSG00000148444/ENSG00000144589/ENSG00000108828/ENSG00000168214","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0072527","GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process",60,-0.601360356482318,-1.75829452364868,0.000536475942023934,0.0149873151435631,0.0132485205547295,2198,"tags=42%, list=19%, signal=34%","ENSG00000196511/ENSG00000128951/ENSG00000125454/ENSG00000094841/ENSG00000156136/ENSG00000114026/ENSG00000172113/ENSG00000147647/ENSG00000183696/ENSG00000130021/ENSG00000188641/ENSG00000167900/ENSG00000102967/ENSG00000100024/ENSG00000259431/ENSG00000181322/ENSG00000076248/ENSG00000167325/ENSG00000179958/ENSG00000112981/ENSG00000103202/ENSG00000111732/ENSG00000021826/ENSG00000129187/ENSG00000025708","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007292","GO:0007292","GO:0007292","female gamete generation",82,-0.563649271095298,-1.7253762928466,0.000540030723201257,0.0149873151435631,0.0132485205547295,1805,"tags=35%, list=16%, signal=30%","ENSG00000125319/ENSG00000134278/ENSG00000132475/ENSG00000182749/ENSG00000204991/ENSG00000149311/ENSG00000047188/ENSG00000110492/ENSG00000198783/ENSG00000143452/ENSG00000163661/ENSG00000137090/ENSG00000100918/ENSG00000188372/ENSG00000148935/ENSG00000137819/ENSG00000170820/ENSG00000112029/ENSG00000111877/ENSG00000174948/ENSG00000157456/ENSG00000087586/ENSG00000122641/ENSG00000112742/ENSG00000131747/ENSG00000141384/ENSG00000166851/ENSG00000017427/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042330","GO:0042330","GO:0042330","taxis",423,0.296327459268627,1.29975833319036,0.000584947311393524,0.0159636896359386,0.0141116182748642,1772,"tags=26%, list=15%, signal=23%","ENSG00000160683/ENSG00000172037/ENSG00000142871/ENSG00000113721/ENSG00000150455/ENSG00000137285/ENSG00000137801/ENSG00000021645/ENSG00000162692/ENSG00000146242/ENSG00000119630/ENSG00000179388/ENSG00000185652/ENSG00000134830/ENSG00000145147/ENSG00000100600/ENSG00000189056/ENSG00000011201/ENSG00000133789/ENSG00000198121/ENSG00000179242/ENSG00000091129/ENSG00000183087/ENSG00000153551/ENSG00000169508/ENSG00000099250/ENSG00000174600/ENSG00000170962/ENSG00000138135/ENSG00000075213/ENSG00000089060/ENSG00000136160/ENSG00000127129/ENSG00000070182/ENSG00000169313/ENSG00000147443/ENSG00000138623/ENSG00000074181/ENSG00000070193/ENSG00000015413/ENSG00000173585/ENSG00000062598/ENSG00000185033/ENSG00000166923/ENSG00000063660/ENSG00000148400/ENSG00000141968/ENSG00000076356/ENSG00000102007/ENSG00000033327/ENSG00000153993/ENSG00000251322/ENSG00000169032/ENSG00000121966/ENSG00000185950/ENSG00000129048/ENSG00000162068/ENSG00000120129/ENSG00000182578/ENSG00000165025/ENSG00000164690/ENSG00000092421/ENSG00000163914/ENSG00000166900/ENSG00000183134/ENSG00000126016/ENSG00000115325/ENSG00000103197/ENSG00000125266/ENSG00000184144/ENSG00000128052/ENSG00000168758/ENSG00000172817/ENSG00000105894/ENSG00000136040/ENSG00000144891/ENSG00000123358/ENSG00000100034/ENSG00000135046/ENSG00000019991/ENSG00000136960/ENSG00000167207/ENSG00000156427/ENSG00000213949/ENSG00000107562/ENSG00000196576/ENSG00000113083/ENSG00000123384/ENSG00000136830/ENSG00000141655/ENSG00000151651/ENSG00000112562/ENSG00000143434/ENSG00000157404/ENSG00000124126/ENSG00000082684/ENSG00000167680/ENSG00000138696/ENSG00000213906/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340/ENSG00000004399/ENSG00000065675/ENSG00000197461/ENSG00000154928/ENSG00000183049/ENSG00000106571/ENSG00000186810/ENSG00000138347","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0019218","GO:0019218","GO:0019218","regulation of steroid metabolic process",83,-0.564767470141929,-1.73131631065143,0.000599114137575513,0.0161851592014718,0.0143073934396024,1127,"tags=31%, list=10%, signal=28%","ENSG00000278540/ENSG00000130203/ENSG00000172893/ENSG00000062282/ENSG00000111684/ENSG00000170522/ENSG00000198911/ENSG00000118137/ENSG00000100003/ENSG00000084674/ENSG00000109929/ENSG00000099194/ENSG00000167508/ENSG00000113161/ENSG00000169710/ENSG00000167910/ENSG00000160752/ENSG00000079459/ENSG00000147465/ENSG00000149809/ENSG00000110921/ENSG00000001630/ENSG00000112972/ENSG00000160285/ENSG00000104549/ENSG00000073734","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0031069","GO:0031069","GO:0031069","hair follicle morphogenesis",20,0.735502299741379,2.0568168549204,0.000715664415734777,0.0190452187053001,0.0168356352735303,1320,"tags=45%, list=12%, signal=40%","ENSG00000171243/ENSG00000178919/ENSG00000124216/ENSG00000070193/ENSG00000148400/ENSG00000164690/ENSG00000165240/ENSG00000134363/ENSG00000164379","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042100","GO:0042100","GO:0042100","B cell proliferation",43,0.594907773274767,1.98214585965286,0.000786599565265106,0.0206808171881246,0.0182814752996735,773,"tags=28%, list=7%, signal=26%","ENSG00000012124/ENSG00000105369/ENSG00000150455/ENSG00000124762/ENSG00000081189/ENSG00000169508/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000110651/ENSG00000185950/ENSG00000196950","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0090383","GO:0090383","GO:0090383","phagosome acidification",21,0.716806434991407,2.05274886015118,0.000827530292832589,0.0214876676522404,0.0189947167879611,1213,"tags=52%, list=11%, signal=47%","ENSG00000179331/ENSG00000113732/ENSG00000110719/ENSG00000047249/ENSG00000159720/ENSG00000123892/ENSG00000147416/ENSG00000114573/ENSG00000100554/ENSG00000117410/ENSG00000136888","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007252","GO:0007252","GO:0007252","I-kappaB phosphorylation",12,0.827627378316746,2.04154008262858,0.000850755287152957,0.0218783174566402,0.0193400442808253,2,"tags=8%, list=0%, signal=8%","ENSG00000196664","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016572","GO:0016572","GO:0016572","histone phosphorylation",31,-0.690154884971028,-1.81132709777803,0.00087530892126944,0.0224020450711495,0.0198030101956299,544,"tags=32%, list=5%, signal=31%","ENSG00000149311/ENSG00000173531/ENSG00000160396/ENSG00000178999/ENSG00000149503/ENSG00000170312/ENSG00000087586/ENSG00000177602/ENSG00000145386/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0051272","GO:0051272","GO:0051272","positive regulation of cellular component movement",377,0.30576543472644,1.34763859188763,0.000972979830934681,0.0245493826210831,0.0217012184734786,1697,"tags=25%, list=15%, signal=22%","ENSG00000130643/ENSG00000183287/ENSG00000142871/ENSG00000113721/ENSG00000037280/ENSG00000150455/ENSG00000137285/ENSG00000137801/ENSG00000154734/ENSG00000158856/ENSG00000115232/ENSG00000119630/ENSG00000185652/ENSG00000100600/ENSG00000133789/ENSG00000198121/ENSG00000101280/ENSG00000183087/ENSG00000163191/ENSG00000261371/ENSG00000034971/ENSG00000134954/ENSG00000087589/ENSG00000099250/ENSG00000105137/ENSG00000174600/ENSG00000170962/ENSG00000075213/ENSG00000124216/ENSG00000153071/ENSG00000127129/ENSG00000183779/ENSG00000169313/ENSG00000138623/ENSG00000070193/ENSG00000100292/ENSG00000154764/ENSG00000185033/ENSG00000148400/ENSG00000149781/ENSG00000184481/ENSG00000131016/ENSG00000153993/ENSG00000114378/ENSG00000121966/ENSG00000185950/ENSG00000140443/ENSG00000182578/ENSG00000177469/ENSG00000092421/ENSG00000076706/ENSG00000000938/ENSG00000165240/ENSG00000130300/ENSG00000128052/ENSG00000168758/ENSG00000115414/ENSG00000105894/ENSG00000162733/ENSG00000111186/ENSG00000100034/ENSG00000135046/ENSG00000019991/ENSG00000109756/ENSG00000136960/ENSG00000156427/ENSG00000107562/ENSG00000165714/ENSG00000123384/ENSG00000150594/ENSG00000181104/ENSG00000039523/ENSG00000048052/ENSG00000171132/ENSG00000151651/ENSG00000112562/ENSG00000143434/ENSG00000140678/ENSG00000157404/ENSG00000124126/ENSG00000077264/ENSG00000082684/ENSG00000167680/ENSG00000267795/ENSG00000096968/ENSG00000125538/ENSG00000073712/ENSG00000163513/ENSG00000198171/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340/ENSG00000197461/ENSG00000119508","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009581","GO:0009581","GO:0009581","detection of external stimulus",82,-0.5523218484568,-1.69070213023917,0.00103029923850921,0.0258735710177734,0.0228717775111606,1518,"tags=32%, list=13%, signal=28%","ENSG00000163485/ENSG00000164418/ENSG00000021300/ENSG00000109047/ENSG00000112599/ENSG00000130711/ENSG00000132932/ENSG00000130561/ENSG00000116745/ENSG00000104237/ENSG00000198400/ENSG00000180376/ENSG00000182450/ENSG00000129221/ENSG00000130943/ENSG00000083067/ENSG00000198515/ENSG00000112041/ENSG00000102104/ENSG00000186862/ENSG00000060718/ENSG00000277481/ENSG00000105707/ENSG00000095397/ENSG00000116703/ENSG00000086717","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008299","GO:0008299","GO:0008299","isoprenoid biosynthetic process",24,-0.712752246828267,-1.78893920943246,0.00105631616359871,0.0262034231126914,0.0231633609080319,1134,"tags=42%, list=10%, signal=38%","ENSG00000148459/ENSG00000116745/ENSG00000114115/ENSG00000167508/ENSG00000148377/ENSG00000113161/ENSG00000160752/ENSG00000110921/ENSG00000112972/ENSG00000160285","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140527","GO:0140527","GO:0140527","reciprocal homologous recombination",35,-0.669588431969492,-1.79854563660733,0.00107067103396391,0.0262034231126914,0.0231633609080319,1803,"tags=49%, list=16%, signal=41%","ENSG00000173715/ENSG00000164754/ENSG00000120498/ENSG00000178966/ENSG00000113522/ENSG00000149311/ENSG00000085999/ENSG00000198765/ENSG00000051180/ENSG00000204410/ENSG00000136492/ENSG00000100918/ENSG00000160207/ENSG00000154920/ENSG00000100814/ENSG00000197275/ENSG00000131747","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033238","GO:0033238","GO:0033238","regulation of cellular amine metabolic process",60,-0.587076333105405,-1.71653001455099,0.0010897822513836,0.026310008465793,0.0232575804682315,2932,"tags=60%, list=26%, signal=45%","ENSG00000159352/ENSG00000161057/ENSG00000222028/ENSG00000143450/ENSG00000100902/ENSG00000142507/ENSG00000108671/ENSG00000204264/ENSG00000100911/ENSG00000153086/ENSG00000165916/ENSG00000100519/ENSG00000108344/ENSG00000181019/ENSG00000154611/ENSG00000136930/ENSG00000058668/ENSG00000099341/ENSG00000175166/ENSG00000277791/ENSG00000092010/ENSG00000008018/ENSG00000131467/ENSG00000185627/ENSG00000041357/ENSG00000103035/ENSG00000143106/ENSG00000126067/ENSG00000160716/ENSG00000115233/ENSG00000173692/ENSG00000100567/ENSG00000087191/ENSG00000013275/ENSG00000153234/ENSG00000127838","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006282","GO:0006282","GO:0006282","regulation of DNA repair",92,-0.541197712408872,-1.6904293059194,0.00109219762625887,0.026310008465793,0.0232575804682315,2335,"tags=33%, list=20%, signal=26%","ENSG00000166848/ENSG00000133302/ENSG00000087206/ENSG00000189403/ENSG00000101596/ENSG00000096717/ENSG00000143799/ENSG00000158161/ENSG00000134452/ENSG00000114026/ENSG00000134278/ENSG00000204991/ENSG00000138311/ENSG00000064655/ENSG00000146648/ENSG00000089280/ENSG00000112319/ENSG00000175643/ENSG00000128513/ENSG00000181544/ENSG00000051180/ENSG00000170430/ENSG00000117748/ENSG00000109685/ENSG00000132646/ENSG00000013573/ENSG00000188486/ENSG00000124795/ENSG00000111206/ENSG00000185480","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090150","GO:0090150","GO:0090150","establishment of protein localization to membrane",258,0.334623524120331,1.46082819556521,0.00109663013936775,0.026310008465793,0.0232575804682315,2528,"tags=39%, list=22%, signal=31%","ENSG00000103365/ENSG00000116032/ENSG00000158856/ENSG00000136448/ENSG00000158517/ENSG00000131378/ENSG00000106688/ENSG00000068615/ENSG00000166126/ENSG00000198471/ENSG00000167964/ENSG00000196531/ENSG00000166900/ENSG00000158552/ENSG00000080824/ENSG00000141458/ENSG00000117475/ENSG00000231500/ENSG00000167526/ENSG00000233927/ENSG00000161835/ENSG00000162244/ENSG00000151150/ENSG00000167535/ENSG00000157764/ENSG00000174827/ENSG00000164587/ENSG00000107643/ENSG00000182899/ENSG00000197756/ENSG00000174748/ENSG00000125691/ENSG00000156482/ENSG00000188603/ENSG00000171858/ENSG00000168461/ENSG00000142534/ENSG00000145592/ENSG00000182774/ENSG00000083845/ENSG00000221983/ENSG00000105640/ENSG00000063177/ENSG00000109475/ENSG00000112306/ENSG00000134419/ENSG00000147604/ENSG00000114391/ENSG00000198242/ENSG00000136942/ENSG00000125149/ENSG00000148303/ENSG00000108107/ENSG00000137154/ENSG00000171603/ENSG00000132842/ENSG00000161016/ENSG00000105372/ENSG00000142937/ENSG00000188846/ENSG00000069329/ENSG00000110700/ENSG00000065308/ENSG00000198918/ENSG00000134153/ENSG00000166441/ENSG00000155463/ENSG00000170889/ENSG00000089009/ENSG00000008988/ENSG00000171863/ENSG00000118181/ENSG00000198755/ENSG00000145425/ENSG00000174444/ENSG00000111057/ENSG00000171791/ENSG00000137177/ENSG00000006740/ENSG00000115268/ENSG00000149273/ENSG00000122026/ENSG00000163682/ENSG00000142541/ENSG00000073969/ENSG00000142676/ENSG00000131469/ENSG00000204628/ENSG00000105193/ENSG00000197958/ENSG00000144596/ENSG00000070601/ENSG00000120910/ENSG00000163812/ENSG00000168958/ENSG00000203879/ENSG00000130255/ENSG00000188026/ENSG00000172809/ENSG00000160255","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0009582","GO:0009582","GO:0009582","detection of abiotic stimulus",83,-0.551051654233044,-1.6892699516588,0.00111577023689755,0.0265255777651778,0.0234481399024272,1518,"tags=37%, list=13%, signal=33%","ENSG00000122733/ENSG00000104321/ENSG00000126001/ENSG00000006128/ENSG00000180245/ENSG00000163485/ENSG00000164418/ENSG00000021300/ENSG00000109047/ENSG00000112599/ENSG00000130711/ENSG00000132932/ENSG00000130561/ENSG00000116745/ENSG00000104237/ENSG00000198400/ENSG00000180376/ENSG00000182450/ENSG00000129221/ENSG00000130943/ENSG00000083067/ENSG00000198515/ENSG00000112041/ENSG00000102104/ENSG00000186862/ENSG00000060718/ENSG00000277481/ENSG00000105707/ENSG00000095397/ENSG00000116703/ENSG00000086717","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042742","GO:0042742","GO:0042742","defense response to bacterium",69,0.486131668918993,1.77181237980702,0.00112324544618312,0.026585132263865,0.0235007850221451,2133,"tags=38%, list=19%, signal=31%","ENSG00000211899/ENSG00000143954/ENSG00000150455/ENSG00000148346/ENSG00000154736/ENSG00000167419/ENSG00000158270/ENSG00000197629/ENSG00000165025/ENSG00000174130/ENSG00000172216/ENSG00000000938/ENSG00000161031/ENSG00000140968/ENSG00000167207/ENSG00000104312/ENSG00000101425/ENSG00000081181/ENSG00000067182/ENSG00000156482/ENSG00000168214/ENSG00000105372/ENSG00000092067/ENSG00000012223/ENSG00000198918/ENSG00000164251","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"GO:0040017","GO:0040017","GO:0040017","positive regulation of locomotion",376,0.298867517625987,1.31714017198591,0.00117281042494438,0.0275081943741972,0.0243167555428745,1697,"tags=25%, list=15%, signal=22%","ENSG00000183287/ENSG00000142871/ENSG00000113721/ENSG00000037280/ENSG00000150455/ENSG00000137801/ENSG00000154734/ENSG00000158856/ENSG00000115232/ENSG00000146242/ENSG00000119630/ENSG00000185652/ENSG00000145147/ENSG00000100600/ENSG00000133789/ENSG00000198121/ENSG00000101280/ENSG00000183087/ENSG00000163191/ENSG00000261371/ENSG00000034971/ENSG00000134954/ENSG00000087589/ENSG00000099250/ENSG00000105137/ENSG00000174600/ENSG00000170962/ENSG00000075213/ENSG00000124216/ENSG00000153071/ENSG00000127129/ENSG00000183779/ENSG00000169313/ENSG00000138623/ENSG00000070193/ENSG00000100292/ENSG00000154764/ENSG00000185033/ENSG00000148400/ENSG00000149781/ENSG00000184481/ENSG00000131016/ENSG00000153993/ENSG00000114378/ENSG00000121966/ENSG00000185950/ENSG00000140443/ENSG00000182578/ENSG00000177469/ENSG00000092421/ENSG00000076706/ENSG00000000938/ENSG00000166900/ENSG00000165240/ENSG00000130300/ENSG00000128052/ENSG00000168758/ENSG00000115414/ENSG00000105894/ENSG00000162733/ENSG00000111186/ENSG00000100034/ENSG00000135046/ENSG00000019991/ENSG00000109756/ENSG00000136960/ENSG00000156427/ENSG00000107562/ENSG00000123384/ENSG00000150594/ENSG00000181104/ENSG00000039523/ENSG00000048052/ENSG00000171132/ENSG00000151651/ENSG00000112562/ENSG00000143434/ENSG00000140678/ENSG00000157404/ENSG00000124126/ENSG00000077264/ENSG00000082684/ENSG00000167680/ENSG00000267795/ENSG00000096968/ENSG00000125538/ENSG00000073712/ENSG00000163513/ENSG00000198171/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340/ENSG00000197461/ENSG00000119508","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140053","GO:0140053","GO:0140053","mitochondrial gene expression",143,-0.490759369013969,-1.59583197891768,0.00123467160664327,0.0285898633070774,0.0252729316793875,3349,"tags=49%, list=29%, signal=35%","ENSG00000074071/ENSG00000165526/ENSG00000115364/ENSG00000154719/ENSG00000148824/ENSG00000102738/ENSG00000274523/ENSG00000162851/ENSG00000125901/ENSG00000101574/ENSG00000048544/ENSG00000116898/ENSG00000166902/ENSG00000116874/ENSG00000106591/ENSG00000143436/ENSG00000132300/ENSG00000112110/ENSG00000123297/ENSG00000011376/ENSG00000122140/ENSG00000174173/ENSG00000182154/ENSG00000180992/ENSG00000156502/ENSG00000172590/ENSG00000072506/ENSG00000179271/ENSG00000130349/ENSG00000067704/ENSG00000072756/ENSG00000175581/ENSG00000137288/ENSG00000132676/ENSG00000062582/ENSG00000183978/ENSG00000108561/ENSG00000169288/ENSG00000158042/ENSG00000174547/ENSG00000105364/ENSG00000178694/ENSG00000175110/ENSG00000122085/ENSG00000108064/ENSG00000185608/ENSG00000082515/ENSG00000059691/ENSG00000061794/ENSG00000182180/ENSG00000139131/ENSG00000177192/ENSG00000178952/ENSG00000112996/ENSG00000136522/ENSG00000111639/ENSG00000131368/ENSG00000183617/ENSG00000086504/ENSG00000172172/ENSG00000043514/ENSG00000090263/ENSG00000055950/ENSG00000138095/ENSG00000259494/ENSG00000262814/ENSG00000116221/ENSG00000254858/ENSG00000138035/ENSG00000182199","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0048730","GO:0048730","GO:0048730","epidermis morphogenesis",22,0.702739453712663,2.02390027081913,0.00124717240696246,0.0287548500208716,0.0254187770057867,1320,"tags=41%, list=12%, signal=36%","ENSG00000171243/ENSG00000178919/ENSG00000124216/ENSG00000070193/ENSG00000148400/ENSG00000164690/ENSG00000165240/ENSG00000134363/ENSG00000164379","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007035","GO:0007035","GO:0007035","vacuolar acidification",19,0.703812851870569,1.96048715495509,0.00130053336870586,0.0297288589282378,0.0262797835907635,2088,"tags=63%, list=18%, signal=52%","ENSG00000113732/ENSG00000110719/ENSG00000102805/ENSG00000131238/ENSG00000143553/ENSG00000047249/ENSG00000159720/ENSG00000244045/ENSG00000188603/ENSG00000172869/ENSG00000033627/ENSG00000169504","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0015874","GO:0015874","GO:0015874","norepinephrine transport",14,0.767112638595279,1.96531476700517,0.00138363444887474,0.0310968935589538,0.0274891019210321,1356,"tags=50%, list=12%, signal=44%","ENSG00000274286/ENSG00000169313/ENSG00000103546/ENSG00000112499/ENSG00000128271/ENSG00000142319/ENSG00000150594","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0050817","GO:0050817","GO:0050817","coagulation",222,0.353607138991579,1.5050507765602,0.00144173885339929,0.0322672013675014,0.0285236332502516,1069,"tags=18%, list=9%, signal=17%","ENSG00000213931/ENSG00000244734/ENSG00000004939/ENSG00000274286/ENSG00000169704/ENSG00000178732/ENSG00000124491/ENSG00000137801/ENSG00000158856/ENSG00000069018/ENSG00000115956/ENSG00000160323/ENSG00000143278/ENSG00000183087/ENSG00000109758/ENSG00000137509/ENSG00000043462/ENSG00000110080/ENSG00000169313/ENSG00000167601/ENSG00000154127/ENSG00000185532/ENSG00000166501/ENSG00000189114/ENSG00000142615/ENSG00000164111/ENSG00000141968/ENSG00000153208/ENSG00000149781/ENSG00000165025/ENSG00000164690/ENSG00000198517/ENSG00000185022/ENSG00000108405/ENSG00000006638/ENSG00000110756/ENSG00000186222/ENSG00000196415/ENSG00000128271/ENSG00000088387/ENSG00000115414","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0070098","GO:0070098","GO:0070098","chemokine-mediated signaling pathway",27,0.629399832402125,1.90029990269386,0.00155174282837881,0.0345844682874928,0.0305720560749019,781,"tags=26%, list=7%, signal=24%","ENSG00000160683/ENSG00000054598/ENSG00000145147/ENSG00000174600/ENSG00000173585/ENSG00000121966/ENSG00000129048","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"GO:0007599","GO:0007599","GO:0007599","hemostasis",224,0.352975929450092,1.49833927560201,0.0016937876647945,0.0368295537357146,0.0325566717597643,1069,"tags=19%, list=9%, signal=17%","ENSG00000213931/ENSG00000244734/ENSG00000004939/ENSG00000274286/ENSG00000169704/ENSG00000178732/ENSG00000124491/ENSG00000137801/ENSG00000158856/ENSG00000069018/ENSG00000115956/ENSG00000160323/ENSG00000143278/ENSG00000183087/ENSG00000109758/ENSG00000137509/ENSG00000043462/ENSG00000110080/ENSG00000169313/ENSG00000167601/ENSG00000154127/ENSG00000185532/ENSG00000166501/ENSG00000189114/ENSG00000142615/ENSG00000164111/ENSG00000141968/ENSG00000153208/ENSG00000149781/ENSG00000151702/ENSG00000165025/ENSG00000164690/ENSG00000198517/ENSG00000185022/ENSG00000108405/ENSG00000006638/ENSG00000110756/ENSG00000186222/ENSG00000196415/ENSG00000128271/ENSG00000088387/ENSG00000115414","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0008217","GO:0008217","GO:0008217","regulation of blood pressure",104,0.426205619242446,1.65455949180762,0.00174803047610983,0.0377024799060947,0.0333283229995134,1139,"tags=23%, list=10%, signal=21%","ENSG00000244734/ENSG00000274286/ENSG00000151617/ENSG00000177674/ENSG00000121064/ENSG00000101160/ENSG00000128165/ENSG00000183087/ENSG00000170214/ENSG00000102032/ENSG00000137509/ENSG00000136160/ENSG00000070961/ENSG00000127129/ENSG00000103647/ENSG00000100292/ENSG00000265107/ENSG00000095303/ENSG00000153904/ENSG00000108405/ENSG00000006638/ENSG00000176387/ENSG00000144891/ENSG00000145244","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1990868","GO:1990868","GO:1990868","response to chemokine",33,0.609045217478206,1.92659433535424,0.00178005799294317,0.0379343832838765,0.0335333214690741,1760,"tags=36%, list=15%, signal=31%","ENSG00000160683/ENSG00000054598/ENSG00000145147/ENSG00000174600/ENSG00000173585/ENSG00000121966/ENSG00000129048/ENSG00000120129/ENSG00000107562/ENSG00000113083/ENSG00000126353/ENSG00000186810","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002566","GO:0002566","GO:0002566","somatic diversification of immune receptors via somatic mutation",12,-0.809688951027571,-1.75403097669135,0.00181609122524135,0.038397148635972,0.033942397826015,1074,"tags=50%, list=9%, signal=45%","ENSG00000116062/ENSG00000101347/ENSG00000174371/ENSG00000076248/ENSG00000095002/ENSG00000111732","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
