"","X","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","immune_system_processes","inflammatory_response","regulation_of_immune_system_processes","regulation_of_inflammatory_response","immune_response_regulating_signaling_pathway","cytokine_production"
"GO:0006954","GO:0006954","GO:0006954","inflammatory response",364,0.323109992940215,1.4832884608948,7.97197744653902e-05,0.00247650186948697,0.0020869648837,1727,"tags=28%, list=15%, signal=25%","ENSG00000196664/ENSG00000143954/ENSG00000007908/ENSG00000150455/ENSG00000132703/ENSG00000166428/ENSG00000137801/ENSG00000123146/ENSG00000134830/ENSG00000162692/ENSG00000175040/ENSG00000174004/ENSG00000101336/ENSG00000170345/ENSG00000134954/ENSG00000177628/ENSG00000114378/ENSG00000010671/ENSG00000136160/ENSG00000137509/ENSG00000174600/ENSG00000188906/ENSG00000109861/ENSG00000092531/ENSG00000165025/ENSG00000184557/ENSG00000182578/ENSG00000015413/ENSG00000100968/ENSG00000186642/ENSG00000103175/ENSG00000138623/ENSG00000174130/ENSG00000110719/ENSG00000147573/ENSG00000171522/ENSG00000186792/ENSG00000165168/ENSG00000167207/ENSG00000167601/ENSG00000148400/ENSG00000141655/ENSG00000108405/ENSG00000086102/ENSG00000198959/ENSG00000140368/ENSG00000204472/ENSG00000048052/ENSG00000128271/ENSG00000160255/ENSG00000161031/ENSG00000184599/ENSG00000139610/ENSG00000110651/ENSG00000172216/ENSG00000101916/ENSG00000095303/ENSG00000169129/ENSG00000184163/ENSG00000153162/ENSG00000121966/ENSG00000185187/ENSG00000107798/ENSG00000006638/ENSG00000132510/ENSG00000067182/ENSG00000115607/ENSG00000213906/ENSG00000151651/ENSG00000104312/ENSG00000196639/ENSG00000025434/ENSG00000126368/ENSG00000019991/ENSG00000128604/ENSG00000125538/ENSG00000160703/ENSG00000116044/ENSG00000135046/ENSG00000174738/ENSG00000124212/ENSG00000155111/ENSG00000143369/ENSG00000065675/ENSG00000050628/ENSG00000134198/ENSG00000096968/ENSG00000157404/ENSG00000126353/ENSG00000186810/ENSG00000079257/ENSG00000160013/ENSG00000101966/ENSG00000136826/ENSG00000168214/ENSG00000167604/ENSG00000173039/ENSG00000158769/ENSG00000025800/ENSG00000116288/ENSG00000175445/ENSG00000164251/ENSG00000118503","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0044283","GO:0044283","GO:0044283","small molecule biosynthetic process",496,-0.413139746233811,-1.43171227268695,9.3626453832862e-05,0.00286901224766352,0.00241773603547464,1871,"tags=23%, list=17%, signal=20%","ENSG00000062282/ENSG00000117528/ENSG00000119915/ENSG00000130203/ENSG00000130377/ENSG00000172113/ENSG00000143198/ENSG00000066322/ENSG00000149084/ENSG00000141349/ENSG00000078124/ENSG00000110958/ENSG00000160209/ENSG00000116704/ENSG00000114026/ENSG00000058668/ENSG00000163344/ENSG00000086475/ENSG00000137700/ENSG00000161653/ENSG00000105220/ENSG00000117682/ENSG00000148334/ENSG00000128951/ENSG00000111684/ENSG00000110871/ENSG00000278540/ENSG00000015520/ENSG00000165996/ENSG00000130021/ENSG00000143156/ENSG00000198931/ENSG00000100024/ENSG00000100889/ENSG00000182199/ENSG00000148459/ENSG00000166321/ENSG00000147647/ENSG00000102967/ENSG00000173598/ENSG00000205808/ENSG00000037757/ENSG00000156136/ENSG00000083535/ENSG00000188641/ENSG00000099377/ENSG00000101347/ENSG00000166183/ENSG00000198911/ENSG00000172893/ENSG00000228716/ENSG00000184207/ENSG00000144644/ENSG00000198805/ENSG00000170522/ENSG00000221968/ENSG00000180432/ENSG00000143815/ENSG00000118137/ENSG00000132196/ENSG00000166228/ENSG00000143994/ENSG00000113492/ENSG00000109929/ENSG00000001626/ENSG00000167910/ENSG00000113161/ENSG00000100003/ENSG00000012660/ENSG00000099194/ENSG00000148377/ENSG00000171631/ENSG00000081760/ENSG00000111640/ENSG00000173531/ENSG00000076248/ENSG00000059573/ENSG00000099256/ENSG00000109814/ENSG00000135069/ENSG00000131979/ENSG00000179958/ENSG00000067225/ENSG00000167508/ENSG00000084674/ENSG00000079459/ENSG00000147155/ENSG00000097021/ENSG00000171759/ENSG00000169710/ENSG00000112667/ENSG00000116133/ENSG00000115263/ENSG00000149809/ENSG00000147383/ENSG00000164181/ENSG00000112981/ENSG00000110921/ENSG00000160752/ENSG00000001630/ENSG00000052802/ENSG00000112972/ENSG00000181322/ENSG00000100078/ENSG00000130957/ENSG00000129596/ENSG00000021826/ENSG00000147465/ENSG00000160285/ENSG00000025708/ENSG00000104549/ENSG00000166035/ENSG00000215009/ENSG00000106633/ENSG00000073734/ENSG00000164708","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010506","GO:0010506","GO:0010506","regulation of autophagy",242,0.357091033601087,1.58911813170746,0.000106528375214443,0.00323279751373311,0.00272430034089629,2340,"tags=33%, list=21%, signal=27%","ENSG00000166289/ENSG00000061337/ENSG00000177628/ENSG00000064601/ENSG00000080546/ENSG00000164938/ENSG00000188906/ENSG00000176720/ENSG00000175197/ENSG00000112561/ENSG00000136436/ENSG00000134248/ENSG00000197746/ENSG00000113732/ENSG00000120907/ENSG00000167207/ENSG00000150907/ENSG00000077585/ENSG00000188186/ENSG00000118689/ENSG00000047249/ENSG00000172803/ENSG00000023287/ENSG00000143384/ENSG00000100554/ENSG00000117410/ENSG00000101255/ENSG00000103197/ENSG00000136888/ENSG00000159720/ENSG00000172057/ENSG00000177058/ENSG00000147416/ENSG00000197548/ENSG00000114573/ENSG00000115592/ENSG00000153558/ENSG00000105538/ENSG00000128052/ENSG00000104312/ENSG00000019991/ENSG00000176641/ENSG00000116209/ENSG00000143882/ENSG00000123395/ENSG00000116954/ENSG00000141458/ENSG00000150867/ENSG00000078804/ENSG00000168890/ENSG00000204977/ENSG00000100330/ENSG00000169252/ENSG00000011405/ENSG00000156171/ENSG00000173846/ENSG00000083750/ENSG00000116288/ENSG00000109270/ENSG00000188603/ENSG00000204308/ENSG00000129515/ENSG00000141568/ENSG00000069329/ENSG00000171791/ENSG00000171206/ENSG00000136048/ENSG00000123240/ENSG00000155097/ENSG00000069869/ENSG00000198382/ENSG00000171130/ENSG00000116586/ENSG00000150995/ENSG00000177076/ENSG00000051382/ENSG00000163331/ENSG00000112977/ENSG00000163820/ENSG00000058056","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030049","GO:0030049","GO:0030049","muscle filament sliding",17,-0.806950369167976,-1.89953066878147,0.000131870628808792,0.00395611886426376,0.00333384813764423,59,"tags=35%, list=1%, signal=35%","ENSG00000026025/ENSG00000114854/ENSG00000101470/ENSG00000143632/ENSG00000248746/ENSG00000168530","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0033275","GO:0033275","GO:0033275","actin-myosin filament sliding",17,-0.806950369167976,-1.89953066878147,0.000131870628808792,0.00395611886426376,0.00333384813764423,59,"tags=35%, list=1%, signal=35%","ENSG00000026025/ENSG00000114854/ENSG00000101470/ENSG00000143632/ENSG00000248746/ENSG00000168530","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032675","GO:0032675","GO:0032675","regulation of interleukin-6 production",65,0.530729505776327,1.92519399468417,0.000136641865536706,0.00407596473902105,0.00343484306728932,2020,"tags=42%, list=18%, signal=34%","ENSG00000196664/ENSG00000150455/ENSG00000134830/ENSG00000177628/ENSG00000028277/ENSG00000183087/ENSG00000168918/ENSG00000165025/ENSG00000174130/ENSG00000167207/ENSG00000101425/ENSG00000204472/ENSG00000172216/ENSG00000101916/ENSG00000169129/ENSG00000187796/ENSG00000104312/ENSG00000019991/ENSG00000125538/ENSG00000160703/ENSG00000175445/ENSG00000164251/ENSG00000118503/ENSG00000115267/ENSG00000204305/ENSG00000111679/ENSG00000051523","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0007040","GO:0007040","GO:0007040","lysosome organization",57,0.558192061556383,1.97927246381058,0.000141807191528249,0.00415914947219725,0.00350494340484111,2692,"tags=47%, list=24%, signal=36%","ENSG00000120280/ENSG00000177628/ENSG00000179331/ENSG00000188906/ENSG00000049860/ENSG00000166340/ENSG00000112561/ENSG00000138760/ENSG00000131238/ENSG00000143553/ENSG00000165029/ENSG00000164961/ENSG00000102805/ENSG00000104142/ENSG00000146352/ENSG00000100099/ENSG00000111670/ENSG00000101955/ENSG00000103174/ENSG00000188603/ENSG00000104133/ENSG00000102879/ENSG00000107521/ENSG00000132842/ENSG00000113273/ENSG00000244045/ENSG00000134851","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0080171","GO:0080171","GO:0080171","lytic vacuole organization",57,0.558192061556383,1.97927246381058,0.000141807191528249,0.00415914947219725,0.00350494340484111,2692,"tags=47%, list=24%, signal=36%","ENSG00000120280/ENSG00000177628/ENSG00000179331/ENSG00000188906/ENSG00000049860/ENSG00000166340/ENSG00000112561/ENSG00000138760/ENSG00000131238/ENSG00000143553/ENSG00000165029/ENSG00000164961/ENSG00000102805/ENSG00000104142/ENSG00000146352/ENSG00000100099/ENSG00000111670/ENSG00000101955/ENSG00000103174/ENSG00000188603/ENSG00000104133/ENSG00000102879/ENSG00000107521/ENSG00000132842/ENSG00000113273/ENSG00000244045/ENSG00000134851","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000723","GO:0000723","GO:0000723","telomere maintenance",109,-0.53705257760823,-1.69865363773001,0.000161746496449539,0.0047176061464449,0.00397555862325973,2238,"tags=38%, list=20%, signal=30%","ENSG00000152457/ENSG00000174953/ENSG00000166848/ENSG00000128513/ENSG00000145912/ENSG00000035928/ENSG00000111445/ENSG00000204569/ENSG00000110958/ENSG00000020922/ENSG00000113522/ENSG00000147601/ENSG00000092330/ENSG00000138311/ENSG00000144034/ENSG00000049541/ENSG00000132383/ENSG00000062822/ENSG00000118655/ENSG00000143799/ENSG00000100823/ENSG00000140451/ENSG00000163918/ENSG00000149311/ENSG00000106399/ENSG00000138375/ENSG00000146143/ENSG00000163029/ENSG00000285816/ENSG00000181085/ENSG00000174371/ENSG00000101868/ENSG00000160957/ENSG00000133119/ENSG00000117748/ENSG00000051180/ENSG00000132646/ENSG00000197837/ENSG00000178999/ENSG00000100479/ENSG00000117650","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0003351","GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement",19,-0.786733095790268,-1.8972252759411,0.000168406640608214,0.00485788386369848,0.00409377160483704,913,"tags=58%, list=8%, signal=53%","ENSG00000155761/ENSG00000284862/ENSG00000166171/ENSG00000165115/ENSG00000039139/ENSG00000165506/ENSG00000144451/ENSG00000141519/ENSG00000154099/ENSG00000112981/ENSG00000256061","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0090068","GO:0090068","GO:0090068","positive regulation of cell cycle process",194,-0.47895293664094,-1.59965298705867,0.000175417527063831,0.00500511965807125,0.00421784820508741,1945,"tags=29%, list=17%, signal=24%","ENSG00000114251/ENSG00000181817/ENSG00000166004/ENSG00000213024/ENSG00000133302/ENSG00000089053/ENSG00000183765/ENSG00000176208/ENSG00000126457/ENSG00000088833/ENSG00000179051/ENSG00000135679/ENSG00000101350/ENSG00000109132/ENSG00000167244/ENSG00000106462/ENSG00000100823/ENSG00000006634/ENSG00000149311/ENSG00000053900/ENSG00000097046/ENSG00000212916/ENSG00000181085/ENSG00000103056/ENSG00000151849/ENSG00000173769/ENSG00000178295/ENSG00000075218/ENSG00000146670/ENSG00000146648/ENSG00000164109/ENSG00000132646/ENSG00000124688/ENSG00000161800/ENSG00000112029/ENSG00000013573/ENSG00000114346/ENSG00000178999/ENSG00000137090/ENSG00000138182/ENSG00000122966/ENSG00000165891/ENSG00000129173/ENSG00000175063/ENSG00000118193/ENSG00000087586/ENSG00000170312/ENSG00000137807/ENSG00000143476/ENSG00000126787/ENSG00000161692/ENSG00000134057/ENSG00000142731/ENSG00000080986/ENSG00000017427/ENSG00000138798","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0006858","GO:0006858","GO:0006858","extracellular transport",21,-0.775308579090184,-1.88991772951629,0.000185172449393809,0.00514367914982802,0.00433461322641147,913,"tags=52%, list=8%, signal=48%","ENSG00000155761/ENSG00000284862/ENSG00000166171/ENSG00000165115/ENSG00000039139/ENSG00000165506/ENSG00000144451/ENSG00000141519/ENSG00000154099/ENSG00000112981/ENSG00000256061","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0042742","GO:0042742","GO:0042742","defense response to bacterium",67,0.520283707336175,1.89150372967576,0.000212713540955208,0.00578624917106135,0.00487611133152297,2233,"tags=51%, list=20%, signal=41%","ENSG00000143954/ENSG00000211899/ENSG00000150455/ENSG00000197629/ENSG00000148346/ENSG00000167419/ENSG00000154736/ENSG00000165025/ENSG00000174130/ENSG00000000938/ENSG00000140968/ENSG00000167207/ENSG00000158270/ENSG00000101425/ENSG00000161031/ENSG00000172216/ENSG00000092067/ENSG00000185674/ENSG00000067182/ENSG00000187796/ENSG00000104312/ENSG00000081181/ENSG00000168214/ENSG00000156482/ENSG00000121053/ENSG00000164251/ENSG00000085415/ENSG00000198918/ENSG00000051523/ENSG00000123240/ENSG00000160691/ENSG00000170890/ENSG00000008438/ENSG00000105372","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0000281","GO:0000281","GO:0000281","mitotic cytokinesis",52,-0.634966230231847,-1.82216160963365,0.000220689040940067,0.00590822665552381,0.00497890258309104,1914,"tags=42%, list=17%, signal=35%","ENSG00000178996/ENSG00000213024/ENSG00000158411/ENSG00000115561/ENSG00000133026/ENSG00000164114/ENSG00000140463/ENSG00000138175/ENSG00000117632/ENSG00000138180/ENSG00000096093/ENSG00000161800/ENSG00000149503/ENSG00000114346/ENSG00000138182/ENSG00000122966/ENSG00000011426/ENSG00000137807/ENSG00000112984/ENSG00000090889/ENSG00000136108/ENSG00000166851","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1902652","GO:1902652","GO:1902652","secondary alcohol metabolic process",117,-0.540192313108472,-1.72040712802374,0.000244430626195205,0.00635277617586548,0.00535352747211281,1617,"tags=34%, list=14%, signal=30%","ENSG00000111664/ENSG00000163344/ENSG00000111684/ENSG00000278540/ENSG00000057252/ENSG00000015520/ENSG00000213398/ENSG00000101365/ENSG00000205808/ENSG00000131910/ENSG00000198911/ENSG00000172893/ENSG00000170522/ENSG00000143815/ENSG00000118137/ENSG00000132196/ENSG00000109929/ENSG00000001626/ENSG00000167910/ENSG00000113161/ENSG00000100003/ENSG00000099194/ENSG00000148377/ENSG00000167508/ENSG00000084674/ENSG00000079459/ENSG00000147155/ENSG00000132855/ENSG00000169710/ENSG00000116133/ENSG00000149809/ENSG00000147383/ENSG00000110921/ENSG00000160752/ENSG00000001630/ENSG00000052802/ENSG00000112972/ENSG00000147465/ENSG00000160285/ENSG00000104549","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0040013","GO:0040013","GO:0040013","negative regulation of locomotion",212,0.359376955250465,1.56659845059941,0.000250603168573421,0.00644934625005127,0.00543490772711087,1958,"tags=33%, list=17%, signal=27%","ENSG00000112175/ENSG00000162552/ENSG00000163686/ENSG00000123612/ENSG00000196090/ENSG00000137801/ENSG00000134830/ENSG00000122592/ENSG00000106991/ENSG00000175471/ENSG00000101280/ENSG00000081189/ENSG00000164938/ENSG00000164690/ENSG00000128917/ENSG00000075213/ENSG00000145147/ENSG00000146674/ENSG00000015413/ENSG00000099250/ENSG00000139146/ENSG00000166923/ENSG00000138623/ENSG00000171522/ENSG00000185532/ENSG00000173334/ENSG00000153993/ENSG00000148400/ENSG00000185033/ENSG00000168675/ENSG00000100065/ENSG00000107562/ENSG00000204472/ENSG00000128271/ENSG00000153233/ENSG00000118689/ENSG00000108187/ENSG00000103034/ENSG00000089820/ENSG00000168758/ENSG00000123384/ENSG00000173269/ENSG00000091879/ENSG00000006638/ENSG00000164741/ENSG00000276644/ENSG00000138061/ENSG00000196369/ENSG00000120129/ENSG00000116044/ENSG00000166780/ENSG00000271447/ENSG00000196104/ENSG00000197635/ENSG00000122707/ENSG00000184113/ENSG00000082684/ENSG00000136826/ENSG00000181467/ENSG00000139567/ENSG00000066056/ENSG00000168329/ENSG00000187391/ENSG00000143537/ENSG00000137872/ENSG00000167680/ENSG00000159167/ENSG00000171791/ENSG00000151490","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032200","GO:0032200","GO:0032200","telomere organization",111,-0.537977754674864,-1.70509595942433,0.000262479091972639,0.00665707841959592,0.00560996503209256,2238,"tags=38%, list=20%, signal=31%","ENSG00000152457/ENSG00000174953/ENSG00000166848/ENSG00000128513/ENSG00000145912/ENSG00000132475/ENSG00000035928/ENSG00000111445/ENSG00000204569/ENSG00000110958/ENSG00000020922/ENSG00000113522/ENSG00000147601/ENSG00000092330/ENSG00000138311/ENSG00000144034/ENSG00000049541/ENSG00000132383/ENSG00000062822/ENSG00000118655/ENSG00000143799/ENSG00000100823/ENSG00000140451/ENSG00000163918/ENSG00000149311/ENSG00000106399/ENSG00000138375/ENSG00000146143/ENSG00000163029/ENSG00000285816/ENSG00000181085/ENSG00000174371/ENSG00000101868/ENSG00000160957/ENSG00000133119/ENSG00000117748/ENSG00000051180/ENSG00000132646/ENSG00000197837/ENSG00000178999/ENSG00000100479/ENSG00000117650","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0016572","GO:0016572","GO:0016572","histone phosphorylation",31,-0.709630705624081,-1.85710544205445,0.000277933389406982,0.00698158035591701,0.00588342500970811,568,"tags=32%, list=5%, signal=31%","ENSG00000149311/ENSG00000173531/ENSG00000149503/ENSG00000160396/ENSG00000178999/ENSG00000177602/ENSG00000087586/ENSG00000170312/ENSG00000145386/ENSG00000134057","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032543","GO:0032543","GO:0032543","mitochondrial translation",113,-0.534833681028637,-1.69694267210811,0.000313444434938824,0.00776218529919258,0.00654124607769553,3084,"tags=49%, list=28%, signal=36%","ENSG00000112110/ENSG00000132300/ENSG00000116898/ENSG00000182154/ENSG00000125901/ENSG00000166902/ENSG00000011376/ENSG00000117593/ENSG00000165526/ENSG00000174547/ENSG00000132676/ENSG00000154719/ENSG00000172590/ENSG00000148824/ENSG00000179271/ENSG00000116874/ENSG00000136522/ENSG00000155906/ENSG00000120333/ENSG00000139131/ENSG00000061794/ENSG00000169288/ENSG00000111639/ENSG00000108561/ENSG00000059691/ENSG00000174173/ENSG00000178694/ENSG00000172172/ENSG00000182180/ENSG00000123297/ENSG00000183978/ENSG00000178952/ENSG00000175581/ENSG00000175110/ENSG00000122140/ENSG00000086504/ENSG00000067704/ENSG00000082515/ENSG00000105364/ENSG00000180992/ENSG00000062582/ENSG00000137288/ENSG00000131368/ENSG00000158042/ENSG00000112996/ENSG00000182199/ENSG00000254858/ENSG00000185608/ENSG00000138095/ENSG00000183617/ENSG00000116221/ENSG00000055950/ENSG00000262814/ENSG00000090263/ENSG00000259494","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0030336","GO:0030336","GO:0030336","negative regulation of cell migration",178,0.375804024348079,1.58561565523951,0.000328986114200461,0.00802940021151081,0.00676642989252731,1768,"tags=31%, list=16%, signal=27%","ENSG00000112175/ENSG00000162552/ENSG00000163686/ENSG00000123612/ENSG00000196090/ENSG00000137801/ENSG00000134830/ENSG00000122592/ENSG00000106991/ENSG00000175471/ENSG00000101280/ENSG00000081189/ENSG00000164938/ENSG00000164690/ENSG00000128917/ENSG00000075213/ENSG00000145147/ENSG00000146674/ENSG00000015413/ENSG00000139146/ENSG00000166923/ENSG00000171522/ENSG00000185532/ENSG00000173334/ENSG00000148400/ENSG00000168675/ENSG00000100065/ENSG00000107562/ENSG00000204472/ENSG00000153233/ENSG00000118689/ENSG00000108187/ENSG00000103034/ENSG00000089820/ENSG00000123384/ENSG00000173269/ENSG00000091879/ENSG00000006638/ENSG00000164741/ENSG00000276644/ENSG00000138061/ENSG00000196369/ENSG00000120129/ENSG00000116044/ENSG00000166780/ENSG00000271447/ENSG00000197635/ENSG00000122707/ENSG00000184113/ENSG00000136826/ENSG00000181467/ENSG00000139567/ENSG00000066056/ENSG00000168329/ENSG00000187391/ENSG00000143537","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0032635","GO:0032635","GO:0032635","interleukin-6 production",66,0.523038819889648,1.89947166080394,0.000351665361915386,0.00839201431843534,0.00707200725421228,2020,"tags=41%, list=18%, signal=34%","ENSG00000196664/ENSG00000150455/ENSG00000134830/ENSG00000177628/ENSG00000028277/ENSG00000183087/ENSG00000168918/ENSG00000165025/ENSG00000174130/ENSG00000167207/ENSG00000101425/ENSG00000204472/ENSG00000172216/ENSG00000101916/ENSG00000169129/ENSG00000187796/ENSG00000104312/ENSG00000019991/ENSG00000125538/ENSG00000160703/ENSG00000175445/ENSG00000164251/ENSG00000118503/ENSG00000115267/ENSG00000204305/ENSG00000111679/ENSG00000051523","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"GO:0090287","GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus",185,0.369469583476193,1.59115448394579,0.000377802605854163,0.00885474857470695,0.00746195654325681,2316,"tags=35%, list=21%, signal=28%","ENSG00000171243/ENSG00000197921/ENSG00000162552/ENSG00000183287/ENSG00000142871/ENSG00000137801/ENSG00000174004/ENSG00000106991/ENSG00000187678/ENSG00000167941/ENSG00000183779/ENSG00000145147/ENSG00000260001/ENSG00000153071/ENSG00000171310/ENSG00000129757/ENSG00000166831/ENSG00000068971/ENSG00000166923/ENSG00000134363/ENSG00000166501/ENSG00000063660/ENSG00000148400/ENSG00000164056/ENSG00000168675/ENSG00000136603/ENSG00000070193/ENSG00000108187/ENSG00000090006/ENSG00000173269/ENSG00000114315/ENSG00000174804/ENSG00000050165/ENSG00000156140/ENSG00000106025/ENSG00000125538/ENSG00000140682/ENSG00000090863/ENSG00000150457/ENSG00000164161/ENSG00000079805/ENSG00000101966/ENSG00000105974/ENSG00000168214/ENSG00000163513/ENSG00000139567/ENSG00000113083/ENSG00000106070/ENSG00000129515/ENSG00000166949/ENSG00000131634/ENSG00000221983/ENSG00000163430/ENSG00000196562/ENSG00000105971/ENSG00000069869/ENSG00000141232/ENSG00000174721/ENSG00000273749/ENSG00000051382/ENSG00000144868/ENSG00000166147/ENSG00000105701/ENSG00000107872","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0140053","GO:0140053","GO:0140053","mitochondrial gene expression",143,-0.511266785776027,-1.65813007285408,0.000394600997960811,0.0092073566190856,0.00775910172832417,3084,"tags=48%, list=28%, signal=35%","ENSG00000112110/ENSG00000132300/ENSG00000116898/ENSG00000182154/ENSG00000101574/ENSG00000072506/ENSG00000125901/ENSG00000135297/ENSG00000166902/ENSG00000011376/ENSG00000130349/ENSG00000117593/ENSG00000165526/ENSG00000174547/ENSG00000132676/ENSG00000154719/ENSG00000172590/ENSG00000148824/ENSG00000179271/ENSG00000116874/ENSG00000136522/ENSG00000155906/ENSG00000120333/ENSG00000139131/ENSG00000061794/ENSG00000169288/ENSG00000111639/ENSG00000108561/ENSG00000107815/ENSG00000059691/ENSG00000174173/ENSG00000178694/ENSG00000172172/ENSG00000182180/ENSG00000123297/ENSG00000183978/ENSG00000178952/ENSG00000108064/ENSG00000175581/ENSG00000072756/ENSG00000175110/ENSG00000122140/ENSG00000086504/ENSG00000067704/ENSG00000171612/ENSG00000082515/ENSG00000105364/ENSG00000180992/ENSG00000062582/ENSG00000137288/ENSG00000122085/ENSG00000131368/ENSG00000158042/ENSG00000177192/ENSG00000112996/ENSG00000182199/ENSG00000254858/ENSG00000185608/ENSG00000043514/ENSG00000138095/ENSG00000183617/ENSG00000116221/ENSG00000055950/ENSG00000156502/ENSG00000262814/ENSG00000138035/ENSG00000090263/ENSG00000259494","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0010951","GO:0010951","GO:0010951","negative regulation of endopeptidase activity",111,-0.530060952522916,-1.68000401604276,0.000435761897807181,0.0100669731253537,0.00848350637511009,706,"tags=19%, list=6%, signal=18%","ENSG00000163536/ENSG00000167711/ENSG00000101439/ENSG00000184500/ENSG00000111640/ENSG00000113889/ENSG00000157150/ENSG00000116133/ENSG00000129355/ENSG00000151655/ENSG00000149131/ENSG00000100665/ENSG00000099937/ENSG00000125730/ENSG00000106804/ENSG00000114270/ENSG00000117601/ENSG00000162267/ENSG00000145192/ENSG00000106927/ENSG00000166535","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1990868","GO:1990868","GO:1990868","response to chemokine",31,0.650877521335897,2.03959451337737,0.000453048287692616,0.0103413196103749,0.00871470001451746,2366,"tags=58%, list=21%, signal=46%","ENSG00000160683/ENSG00000174600/ENSG00000145147/ENSG00000173585/ENSG00000107562/ENSG00000129048/ENSG00000121966/ENSG00000178623/ENSG00000120129/ENSG00000126353/ENSG00000186810/ENSG00000168329/ENSG00000173578/ENSG00000107099/ENSG00000113083/ENSG00000111252/ENSG00000162775/ENSG00000179934","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:1990869","GO:1990869","GO:1990869","cellular response to chemokine",31,0.650877521335897,2.03959451337737,0.000453048287692616,0.0103413196103749,0.00871470001451746,2366,"tags=58%, list=21%, signal=46%","ENSG00000160683/ENSG00000174600/ENSG00000145147/ENSG00000173585/ENSG00000107562/ENSG00000129048/ENSG00000121966/ENSG00000178623/ENSG00000120129/ENSG00000126353/ENSG00000186810/ENSG00000168329/ENSG00000173578/ENSG00000107099/ENSG00000113083/ENSG00000111252/ENSG00000162775/ENSG00000179934","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0007252","GO:0007252","GO:0007252","I-kappaB phosphorylation",12,0.811603946994723,2.02169809411737,0.000495364190805193,0.0110666468158607,0.00932593815880952,2,"tags=8%, list=0%, signal=8%","ENSG00000196664","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0043550","GO:0043550","GO:0043550","regulation of lipid kinase activity",48,0.543572749895186,1.83883792007072,0.000498015509331746,0.0110787348474223,0.00933612482480521,1705,"tags=35%, list=15%, signal=30%","ENSG00000113721/ENSG00000169313/ENSG00000184557/ENSG00000101082/ENSG00000000938/ENSG00000167207/ENSG00000105875/ENSG00000110651/ENSG00000100100/ENSG00000100311/ENSG00000141506/ENSG00000167716/ENSG00000157404/ENSG00000126353/ENSG00000150867/ENSG00000136826/ENSG00000135439","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"GO:0002042","GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",42,0.59438138840811,1.97362961451675,0.000579357116202038,0.0126734369169196,0.0106799910499876,1622,"tags=40%, list=14%, signal=35%","ENSG00000137801/ENSG00000179388/ENSG00000128917/ENSG00000145147/ENSG00000099250/ENSG00000166923/ENSG00000148400/ENSG00000100065/ENSG00000048052/ENSG00000125266/ENSG00000173269/ENSG00000006638/ENSG00000128052/ENSG00000179348/ENSG00000135046/ENSG00000011405/ENSG00000136826","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
